L 256 T 2.271000
spin_corr:
x 0 value 1000.000000
x 1 value 705.625000
x 2 value 588.640625
x 3 value 531.390625
x 4 value 490.328125
x 5 value 463.093750
x 6 value 442.437500
x 7 value 429.250000
x 8 value 416.609375
x 9 value 401.140625
x 10 value 388.250000
x 11 value 376.421875
x 12 value 370.250000
x 13 value 359.765625
x 14 value 349.406250
x 15 value 341.796875
x 16 value 334.531250
x 17 value 323.703125
x 18 value 315.484375
x 19 value 314.250000
x 20 value 310.671875
x 21 value 309.234375
x 22 value 302.328125
x 23 value 302.578125
x 24 value 297.140625
x 25 value 295.859375
x 26 value 290.781250
x 27 value 288.703125
x 28 value 289.890625
x 29 value 288.750000
x 30 value 285.921875
x 31 value 285.203125
x 32 value 280.734375
x 33 value 279.234375
x 34 value 277.968750
x 35 value 271.250000
x 36 value 268.906250
x 37 value 267.375000
x 38 value 267.703125
x 39 value 270.500000
x 40 value 266.093750
x 41 value 264.796875
x 42 value 264.921875
x 43 value 261.281250
x 44 value 260.046875
x 45 value 262.281250
x 46 value 265.109375
x 47 value 258.828125
x 48 value 258.234375
x 49 value 258.546875
x 50 value 256.140625
x 51 value 253.421875
x 52 value 252.765625
x 53 value 253.078125
x 54 value 246.421875
x 55 value 242.859375
x 56 value 242.968750
x 57 value 241.625000
x 58 value 241.234375
x 59 value 242.765625
x 60 value 241.453125
x 61 value 238.593750
x 62 value 234.218750
x 63 value 233.359375
x 64 value 230.421875
x 65 value 231.796875
x 66 value 231.000000
x 67 value 227.593750
x 68 value 228.296875
x 69 value 234.234375
x 70 value 230.890625
x 71 value 228.687500
x 72 value 227.250000
x 73 value 228.281250
x 74 value 228.828125
x 75 value 227.796875
x 76 value 226.375000
x 77 value 224.046875
x 78 value 222.500000
x 79 value 217.484375
x 80 value 219.734375
x 81 value 224.031250
x 82 value 221.296875
x 83 value 216.968750
x 84 value 218.578125
x 85 value 220.421875
x 86 value 218.593750
x 87 value 217.093750
x 88 value 214.656250
x 89 value 213.531250
x 90 value 213.984375
x 91 value 209.656250
x 92 value 210.062500
x 93 value 211.140625
x 94 value 213.843750
x 95 value 219.031250
x 96 value 217.859375
x 97 value 217.203125
x 98 value 213.890625
x 99 value 213.218750
x 100 value 211.078125
x 101 value 211.203125
x 102 value 211.921875
x 103 value 208.593750
x 104 value 208.468750
x 105 value 210.171875
x 106 value 207.062500
x 107 value 203.796875
x 108 value 204.265625
x 109 value 208.312500
x 110 value 207.984375
x 111 value 205.093750
x 112 value 206.171875
x 113 value 205.984375
x 114 value 204.328125
x 115 value 202.859375
x 116 value 205.062500
x 117 value 204.593750
x 118 value 206.343750
