L 32 T 3.400000
spin_corr:
x 0 value 1000.000000
x 1 value 798.000000
x 2 value 756.375000
x 3 value 739.000000
x 4 value 732.125000
x 5 value 730.000000
x 6 value 729.125000
x 7 value 731.000000
x 8 value 729.125000
x 9 value 729.125000
x 10 value 724.500000
x 11 value 726.500000
x 12 value 726.125000
x 13 value 725.500000
x 14 value 728.500000
x 15 value 728.875000
x 16 value 729.000000
x 17 value 728.875000
x 18 value 728.500000
x 19 value 725.500000
x 20 value 726.125000
x 21 value 726.500000
x 22 value 724.500000
x 23 value 729.125000
x 24 value 729.125000
x 25 value 731.000000
x 26 value 729.125000
x 27 value 730.000000
x 28 value 732.125000
x 29 value 739.000000
x 30 value 756.375000
x 31 value 798.000000
