L 128 T 3.440000
spin_corr:
x 0 value 1000.000000
x 1 value 777.968750
x 2 value 728.750000
x 3 value 710.093750
x 4 value 700.781250
x 5 value 696.281250
x 6 value 693.781250
x 7 value 690.812500
x 8 value 691.000000
x 9 value 689.906250
x 10 value 691.406250
x 11 value 690.156250
x 12 value 690.343750
x 13 value 688.375000
x 14 value 688.562500
x 15 value 688.468750
x 16 value 688.125000
x 17 value 688.687500
x 18 value 689.125000
x 19 value 689.562500
x 20 value 688.781250
x 21 value 688.656250
x 22 value 689.687500
x 23 value 688.375000
x 24 value 689.375000
x 25 value 687.687500
x 26 value 688.500000
x 27 value 688.156250
x 28 value 690.281250
x 29 value 689.625000
x 30 value 689.718750
x 31 value 687.968750
x 32 value 688.156250
x 33 value 687.187500
x 34 value 687.687500
x 35 value 687.062500
x 36 value 687.062500
x 37 value 688.218750
x 38 value 686.718750
x 39 value 687.250000
x 40 value 685.750000
x 41 value 685.906250
x 42 value 687.781250
x 43 value 688.218750
x 44 value 689.156250
x 45 value 688.718750
x 46 value 690.968750
x 47 value 690.000000
x 48 value 690.750000
x 49 value 690.250000
x 50 value 689.906250
x 51 value 689.593750
x 52 value 687.937500
x 53 value 687.156250
x 54 value 688.125000
x 55 value 686.906250
x 56 value 688.781250
x 57 value 687.406250
x 58 value 685.687500
x 59 value 687.312500
x 60 value 688.187500
x 61 value 686.500000
x 62 value 685.343750
x 63 value 686.125000
x 64 value 687.187500
x 65 value 686.125000
x 66 value 685.343750
x 67 value 686.500000
x 68 value 688.187500
x 69 value 687.312500
x 70 value 685.687500
x 71 value 687.406250
x 72 value 688.781250
x 73 value 686.906250
x 74 value 688.125000
x 75 value 687.156250
x 76 value 687.937500
x 77 value 689.593750
x 78 value 689.906250
x 79 value 690.250000
x 80 value 690.750000
x 81 value 690.000000
x 82 value 690.968750
x 83 value 688.718750
x 84 value 689.156250
x 85 value 688.218750
x 86 value 687.781250
x 87 value 685.906250
x 88 value 685.750000
x 89 value 687.250000
x 90 value 686.718750
x 91 value 688.218750
x 92 value 687.062500
x 93 value 687.062500
x 94 value 687.687500
x 95 value 687.187500
x 96 value 688.156250
x 97 value 687.968750
x 98 value 689.718750
x 99 value 689.625000
x 100 value 690.281250
x 101 value 688.156250
x 102 value 688.500000
x 103 value 687.687500
x 104 value 689.375000
x 105 value 688.375000
x 106 value 689.687500
x 107 value 688.656250
x 108 value 688.781250
x 109 value 689.562500
x 110 value 689.125000
x 111 value 688.687500
x 112 value 688.125000
x 113 value 688.468750
x 114 value 688.562500
x 115 value 688.375000
x 116 value 690.343750
x 117 value 690.156250
x 118 value 691.406250
x 119 value 689.906250
x 120 value 691.000000
x 121 value 690.812500
x 122 value 693.781250
x 123 value 696.281250
x 124 value 700.781250
x 125 value 710.093750
x 126 value 728.750000
x 127 value 777.968750
