L 256 T 2.220000
spin_corr:
x 0 value 1.000000
x 1 value 0.757750
x 2 value 0.678742
x 3 value 0.641773
x 4 value 0.617273
x 5 value 0.607250
x 6 value 0.597016
x 7 value 0.591547
x 8 value 0.586664
x 9 value 0.581859
x 10 value 0.580258
x 11 value 0.578344
x 12 value 0.575008
x 13 value 0.579672
x 14 value 0.577898
x 15 value 0.571461
x 16 value 0.573047
x 17 value 0.569242
x 18 value 0.569906
x 19 value 0.571023
x 20 value 0.569031
x 21 value 0.568203
x 22 value 0.568562
x 23 value 0.570406
x 24 value 0.567703
x 25 value 0.568539
x 26 value 0.567602
x 27 value 0.568617
x 28 value 0.568531
x 29 value 0.564867
x 30 value 0.568250
x 31 value 0.569914
x 32 value 0.571609
x 33 value 0.568586
x 34 value 0.566406
x 35 value 0.566508
x 36 value 0.567719
x 37 value 0.567914
x 38 value 0.569922
x 39 value 0.568078
x 40 value 0.568281
x 41 value 0.566531
x 42 value 0.568859
x 43 value 0.567742
x 44 value 0.569508
x 45 value 0.564742
x 46 value 0.566742
x 47 value 0.567125
x 48 value 0.568273
x 49 value 0.566836
x 50 value 0.567930
x 51 value 0.566477
x 52 value 0.571016
x 53 value 0.567891
x 54 value 0.564617
x 55 value 0.566359
x 56 value 0.567516
x 57 value 0.565570
x 58 value 0.564836
x 59 value 0.564867
x 60 value 0.566898
x 61 value 0.562367
x 62 value 0.570406
x 63 value 0.564406
x 64 value 0.566297
x 65 value 0.566414
x 66 value 0.567836
x 67 value 0.565320
x 68 value 0.567938
x 69 value 0.566805
x 70 value 0.565695
x 71 value 0.564414
x 72 value 0.569336
x 73 value 0.566531
x 74 value 0.566156
x 75 value 0.569734
x 76 value 0.568445
x 77 value 0.564828
x 78 value 0.568305
x 79 value 0.566414
x 80 value 0.567680
x 81 value 0.564953
x 82 value 0.567172
x 83 value 0.564125
x 84 value 0.567375
x 85 value 0.566617
x 86 value 0.568609
x 87 value 0.567586
x 88 value 0.565914
x 89 value 0.567313
x 90 value 0.567359
x 91 value 0.565930
x 92 value 0.566984
x 93 value 0.567516
x 94 value 0.568492
x 95 value 0.566922
x 96 value 0.568109
x 97 value 0.568633
x 98 value 0.566078
x 99 value 0.565437
x 100 value 0.566945
x 101 value 0.569320
x 102 value 0.567414
x 103 value 0.569547
x 104 value 0.567508
x 105 value 0.568820
x 106 value 0.565930
x 107 value 0.565422
x 108 value 0.568953
x 109 value 0.565352
x 110 value 0.565211
x 111 value 0.565391
x 112 value 0.568891
x 113 value 0.568063
x 114 value 0.567422
x 115 value 0.567703
x 116 value 0.564789
x 117 value 0.567828
x 118 value 0.569906
x 119 value 0.568648
x 120 value 0.566516
x 121 value 0.564398
x 122 value 0.566750
x 123 value 0.567891
x 124 value 0.567375
x 125 value 0.565961
x 126 value 0.566688
x 127 value 0.565906
x 128 value 0.565430
x 129 value 0.567656
x 130 value 0.569344
x 131 value 0.566750
x 132 value 0.567547
x 133 value 0.564953
x 134 value 0.565563
x 135 value 0.566461
x 136 value 0.567688
x 137 value 0.564109
x 138 value 0.566977
x 139 value 0.567945
x 140 value 0.567852
x 141 value 0.568555
x 142 value 0.565883
x 143 value 0.566969
x 144 value 0.568641
x 145 value 0.566867
x 146 value 0.566055
x 147 value 0.567781
x 148 value 0.566977
x 149 value 0.564938
x 150 value 0.569953
x 151 value 0.569391
x 152 value 0.566953
x 153 value 0.568523
x 154 value 0.567609
x 155 value 0.568914
x 156 value 0.567820
x 157 value 0.567078
x 158 value 0.567000
x 159 value 0.567727
x 160 value 0.566812
x 161 value 0.566008
x 162 value 0.564734
x 163 value 0.569930
x 164 value 0.568602
x 165 value 0.564805
x 166 value 0.567617
x 167 value 0.568109
x 168 value 0.568273
x 169 value 0.565352
x 170 value 0.566781
x 171 value 0.566766
x 172 value 0.567859
x 173 value 0.569313
x 174 value 0.564531
x 175 value 0.570047
