L 96 T 3.647000
spin_corr:
x 0 value 1000.000000
x 1 value 666.666667
x 2 value 562.291667
x 3 value 505.333333
x 4 value 468.000000
x 5 value 440.750000
x 6 value 422.333333
x 7 value 408.666667
x 8 value 404.125000
x 9 value 391.875000
x 10 value 377.833333
x 11 value 375.333333
x 12 value 368.791667
x 13 value 359.583333
x 14 value 357.125000
x 15 value 347.416667
x 16 value 336.750000
x 17 value 329.333333
x 18 value 323.625000
x 19 value 320.083333
x 20 value 312.875000
x 21 value 313.916667
x 22 value 313.666667
x 23 value 311.375000
x 24 value 308.750000
x 25 value 305.625000
x 26 value 306.541667
x 27 value 307.291667
x 28 value 311.541667
x 29 value 313.500000
x 30 value 310.041667
x 31 value 308.250000
x 32 value 314.041667
x 33 value 311.916667
x 34 value 308.833333
x 35 value 308.583333
x 36 value 306.250000
x 37 value 307.500000
x 38 value 312.500000
x 39 value 314.958333
x 40 value 313.250000
x 41 value 308.583333
x 42 value 311.875000
x 43 value 307.750000
x 44 value 312.041667
x 45 value 312.958333
x 46 value 311.625000
x 47 value 310.458333
x 48 value 304.958333
x 49 value 310.458333
x 50 value 311.625000
x 51 value 312.958333
x 52 value 312.041667
x 53 value 307.750000
x 54 value 311.875000
x 55 value 308.583333
x 56 value 313.250000
x 57 value 314.958333
x 58 value 312.500000
x 59 value 307.500000
x 60 value 306.250000
x 61 value 308.583333
x 62 value 308.833333
x 63 value 311.916667
x 64 value 314.041667
x 65 value 308.250000
x 66 value 310.041667
x 67 value 313.500000
x 68 value 311.541667
x 69 value 307.291667
x 70 value 306.541667
x 71 value 305.625000
x 72 value 308.750000
x 73 value 311.375000
x 74 value 313.666667
x 75 value 313.916667
x 76 value 312.875000
x 77 value 320.083333
x 78 value 323.625000
x 79 value 329.333333
x 80 value 336.750000
x 81 value 347.416667
x 82 value 357.125000
x 83 value 359.583333
x 84 value 368.791667
x 85 value 375.333333
x 86 value 377.833333
x 87 value 391.875000
x 88 value 404.125000
x 89 value 408.666667
x 90 value 422.333333
x 91 value 440.750000
x 92 value 468.000000
x 93 value 505.333333
x 94 value 562.291667
x 95 value 666.666667
