L 64 T 3.750000
spin_corr:
x 0 value 1000.000000
x 1 value 577.312500
x 2 value 444.625000
x 3 value 390.875000
x 4 value 336.812500
x 5 value 280.937500
x 6 value 243.062500
x 7 value 224.000000
x 8 value 208.000000
x 9 value 186.687500
x 10 value 181.875000
x 11 value 158.500000
x 12 value 149.937500
x 13 value 133.000000
x 14 value 110.625000
x 15 value 102.687500
x 16 value 105.812500
x 17 value 104.687500
x 18 value 89.375000
x 19 value 114.687500
x 20 value 104.750000
x 21 value 90.500000
x 22 value 86.375000
x 23 value 83.375000
x 24 value 68.937500
x 25 value 74.625000
x 26 value 78.312500
x 27 value 83.562500
x 28 value 74.187500
x 29 value 61.687500
x 30 value 60.812500
x 31 value 66.250000
x 32 value 55.937500
x 33 value 66.250000
x 34 value 60.812500
x 35 value 61.687500
x 36 value 74.187500
x 37 value 83.562500
x 38 value 78.312500
x 39 value 74.625000
x 40 value 68.937500
x 41 value 83.375000
x 42 value 86.375000
x 43 value 90.500000
x 44 value 104.750000
x 45 value 114.687500
x 46 value 89.375000
x 47 value 104.687500
x 48 value 105.812500
x 49 value 102.687500
x 50 value 110.625000
x 51 value 133.000000
x 52 value 149.937500
x 53 value 158.500000
x 54 value 181.875000
x 55 value 186.687500
x 56 value 208.000000
x 57 value 224.000000
x 58 value 243.062500
x 59 value 280.937500
x 60 value 336.812500
x 61 value 390.875000
x 62 value 444.625000
x 63 value 577.312500
