L 64 T 3.652000
spin_corr:
x 0 value 1000.000000
x 1 value 660.500000
x 2 value 555.312500
x 3 value 513.625000
x 4 value 485.250000
x 5 value 468.750000
x 6 value 440.312500
x 7 value 425.125000
x 8 value 415.937500
x 9 value 404.000000
x 10 value 390.250000
x 11 value 382.687500
x 12 value 374.437500
x 13 value 370.562500
x 14 value 363.000000
x 15 value 357.687500
x 16 value 350.812500
x 17 value 351.062500
x 18 value 344.812500
x 19 value 344.250000
x 20 value 344.312500
x 21 value 338.562500
x 22 value 337.375000
x 23 value 331.875000
x 24 value 328.375000
x 25 value 328.687500
x 26 value 324.687500
x 27 value 323.687500
x 28 value 320.687500
x 29 value 318.687500
x 30 value 317.375000
x 31 value 318.625000
x 32 value 319.375000
x 33 value 318.625000
x 34 value 317.375000
x 35 value 318.687500
x 36 value 320.687500
x 37 value 323.687500
x 38 value 324.687500
x 39 value 328.687500
x 40 value 328.375000
x 41 value 331.875000
x 42 value 337.375000
x 43 value 338.562500
x 44 value 344.312500
x 45 value 344.250000
x 46 value 344.812500
x 47 value 351.062500
x 48 value 350.812500
x 49 value 357.687500
x 50 value 363.000000
x 51 value 370.562500
x 52 value 374.437500
x 53 value 382.687500
x 54 value 390.250000
x 55 value 404.000000
x 56 value 415.937500
x 57 value 425.125000
x 58 value 440.312500
x 59 value 468.750000
x 60 value 485.250000
x 61 value 513.625000
x 62 value 555.312500
x 63 value 660.500000
