L 256 T 2.240000
spin_corr:
x 0 value 1.000000
x 1 value 0.743250
x 2 value 0.650883
x 3 value 0.606508
x 4 value 0.579016
x 5 value 0.565453
x 6 value 0.549492
x 7 value 0.547094
x 8 value 0.537789
x 9 value 0.532125
x 10 value 0.525984
x 11 value 0.521930
x 12 value 0.519672
x 13 value 0.520008
x 14 value 0.514320
x 15 value 0.512312
x 16 value 0.510867
x 17 value 0.509961
x 18 value 0.509930
x 19 value 0.507391
x 20 value 0.506117
x 21 value 0.506531
x 22 value 0.504727
x 23 value 0.504539
x 24 value 0.505234
x 25 value 0.502250
x 26 value 0.503031
x 27 value 0.503016
x 28 value 0.502633
x 29 value 0.503297
x 30 value 0.501625
x 31 value 0.499922
x 32 value 0.500711
x 33 value 0.501391
x 34 value 0.500938
x 35 value 0.499516
x 36 value 0.496625
x 37 value 0.501766
x 38 value 0.500898
x 39 value 0.502602
x 40 value 0.501445
x 41 value 0.499211
x 42 value 0.499484
x 43 value 0.499383
x 44 value 0.499305
x 45 value 0.498289
x 46 value 0.496211
x 47 value 0.500188
x 48 value 0.498477
x 49 value 0.499211
x 50 value 0.498211
x 51 value 0.499625
x 52 value 0.498250
x 53 value 0.496188
x 54 value 0.497859
x 55 value 0.497313
x 56 value 0.500406
x 57 value 0.497750
x 58 value 0.497078
x 59 value 0.499484
x 60 value 0.496391
x 61 value 0.500352
x 62 value 0.495016
x 63 value 0.500391
x 64 value 0.500141
x 65 value 0.498164
x 66 value 0.498578
x 67 value 0.494250
x 68 value 0.496156
x 69 value 0.497273
x 70 value 0.497828
x 71 value 0.498445
x 72 value 0.498063
x 73 value 0.496734
x 74 value 0.497578
x 75 value 0.496531
x 76 value 0.497875
x 77 value 0.498484
x 78 value 0.494461
x 79 value 0.497648
x 80 value 0.492094
x 81 value 0.497719
x 82 value 0.496242
x 83 value 0.498039
x 84 value 0.499398
x 85 value 0.495789
x 86 value 0.497281
x 87 value 0.497063
x 88 value 0.494453
x 89 value 0.498813
x 90 value 0.498758
x 91 value 0.496883
x 92 value 0.497578
x 93 value 0.497297
x 94 value 0.495477
x 95 value 0.495742
x 96 value 0.499961
x 97 value 0.496133
x 98 value 0.498555
x 99 value 0.497000
x 100 value 0.498102
x 101 value 0.496602
x 102 value 0.499492
x 103 value 0.500719
x 104 value 0.498539
x 105 value 0.497625
x 106 value 0.501609
x 107 value 0.497695
x 108 value 0.499219
x 109 value 0.498312
x 110 value 0.497359
x 111 value 0.499516
x 112 value 0.499313
x 113 value 0.497586
x 114 value 0.495922
x 115 value 0.496313
x 116 value 0.500195
x 117 value 0.497656
x 118 value 0.498719
x 119 value 0.498773
x 120 value 0.501586
x 121 value 0.498367
x 122 value 0.500258
x 123 value 0.498313
x 124 value 0.497445
x 125 value 0.499617
x 126 value 0.497117
x 127 value 0.496039
x 128 value 0.498375
x 129 value 0.500516
x 130 value 0.500391
x 131 value 0.497531
x 132 value 0.497398
x 133 value 0.496234
x 134 value 0.498828
x 135 value 0.496219
x 136 value 0.500820
x 137 value 0.497094
x 138 value 0.496516
x 139 value 0.499984
x 140 value 0.498195
x 141 value 0.496297
x 142 value 0.498945
x 143 value 0.497328
x 144 value 0.498070
x 145 value 0.500773
x 146 value 0.499445
x 147 value 0.495648
x 148 value 0.499172
x 149 value 0.499102
x 150 value 0.495836
x 151 value 0.497477
x 152 value 0.498781
x 153 value 0.497484
x 154 value 0.496281
x 155 value 0.500266
x 156 value 0.498594
x 157 value 0.497664
x 158 value 0.497188
x 159 value 0.498438
x 160 value 0.497344
x 161 value 0.499195
x 162 value 0.496750
x 163 value 0.499797
x 164 value 0.499703
x 165 value 0.497820
x 166 value 0.499117
x 167 value 0.494945
x 168 value 0.499234
x 169 value 0.493875
x 170 value 0.499234
x 171 value 0.497953
x 172 value 0.497336
x 173 value 0.496430
x 174 value 0.496922
x 175 value 0.496391
