L 32 T 3.637000
spin_corr:
x 0 value 1000.000000
x 1 value 699.500000
x 2 value 592.625000
x 3 value 546.375000
x 4 value 516.250000
x 5 value 500.625000
x 6 value 485.500000
x 7 value 472.625000
x 8 value 457.500000
x 9 value 457.875000
x 10 value 451.875000
x 11 value 448.125000
x 12 value 445.875000
x 13 value 443.000000
x 14 value 441.375000
x 15 value 441.375000
x 16 value 434.500000
x 17 value 441.375000
x 18 value 441.375000
x 19 value 443.000000
x 20 value 445.875000
x 21 value 448.125000
x 22 value 451.875000
x 23 value 457.875000
x 24 value 457.500000
x 25 value 472.625000
x 26 value 485.500000
x 27 value 500.625000
x 28 value 516.250000
x 29 value 546.375000
x 30 value 592.625000
x 31 value 699.500000
