L 24 T 3.700000
spin_corr:
x 0 value 1000.000000
x 1 value 665.833333
x 2 value 549.000000
x 3 value 488.166667
x 4 value 456.666667
x 5 value 432.833333
x 6 value 418.000000
x 7 value 407.333333
x 8 value 400.666667
x 9 value 391.666667
x 10 value 385.500000
x 11 value 384.333333
x 12 value 380.666667
x 13 value 384.333333
x 14 value 385.500000
x 15 value 391.666667
x 16 value 400.666667
x 17 value 407.333333
x 18 value 418.000000
x 19 value 432.833333
x 20 value 456.666667
x 21 value 488.166667
x 22 value 549.000000
x 23 value 665.833333
