L 32 T 2.280000
spin_corr:
x 0 value 1000.000000
x 1 value 697.625000
x 2 value 581.250000
x 3 value 529.750000
x 4 value 488.000000
x 5 value 469.250000
x 6 value 456.750000
x 7 value 446.750000
x 8 value 435.625000
x 9 value 428.750000
x 10 value 423.500000
x 11 value 416.875000
x 12 value 418.375000
x 13 value 413.625000
x 14 value 412.000000
x 15 value 410.375000
x 16 value 408.375000
x 17 value 410.375000
x 18 value 412.000000
x 19 value 413.625000
x 20 value 418.375000
x 21 value 416.875000
x 22 value 423.500000
x 23 value 428.750000
x 24 value 435.625000
x 25 value 446.750000
x 26 value 456.750000
x 27 value 469.250000
x 28 value 488.000000
x 29 value 529.750000
x 30 value 581.250000
x 31 value 697.625000
