L 32 T 2.285000
spin_corr:
x 0 value 1000.000000
x 1 value 706.375000
x 2 value 585.125000
x 3 value 521.625000
x 4 value 481.000000
x 5 value 444.875000
x 6 value 433.750000
x 7 value 403.250000
x 8 value 386.250000
x 9 value 374.125000
x 10 value 359.125000
x 11 value 353.125000
x 12 value 345.125000
x 13 value 344.125000
x 14 value 344.125000
x 15 value 344.500000
x 16 value 339.125000
x 17 value 344.500000
x 18 value 344.125000
x 19 value 344.125000
x 20 value 345.125000
x 21 value 353.125000
x 22 value 359.125000
x 23 value 374.125000
x 24 value 386.250000
x 25 value 403.250000
x 26 value 433.750000
x 27 value 444.875000
x 28 value 481.000000
x 29 value 521.625000
x 30 value 585.125000
x 31 value 706.375000
