L 32 T 3.635000
spin_corr:
x 0 value 1000.000000
x 1 value 668.250000
x 2 value 572.500000
x 3 value 519.875000
x 4 value 491.000000
x 5 value 469.125000
x 6 value 457.625000
x 7 value 441.000000
x 8 value 428.750000
x 9 value 421.750000
x 10 value 416.875000
x 11 value 412.500000
x 12 value 416.125000
x 13 value 413.875000
x 14 value 409.500000
x 15 value 402.125000
x 16 value 399.750000
x 17 value 402.125000
x 18 value 409.500000
x 19 value 413.875000
x 20 value 416.125000
x 21 value 412.500000
x 22 value 416.875000
x 23 value 421.750000
x 24 value 428.750000
x 25 value 441.000000
x 26 value 457.625000
x 27 value 469.125000
x 28 value 491.000000
x 29 value 519.875000
x 30 value 572.500000
x 31 value 668.250000
