L 2048 T 2.269000
spin_corr:
x 0 value 1000.000000
x 1 value 708.937500
x 2 value 595.384766
x 3 value 537.214844
x 4 value 502.507812
x 5 value 476.339844
x 6 value 454.751953
x 7 value 438.275391
x 8 value 423.568359
x 9 value 411.695312
x 10 value 401.462891
x 11 value 392.166016
x 12 value 384.527344
x 13 value 377.402344
x 14 value 370.968750
x 15 value 364.789062
x 16 value 359.431641
x 17 value 353.832031
x 18 value 349.300781
x 19 value 344.515625
x 20 value 341.310547
x 21 value 336.578125
x 22 value 330.769531
x 23 value 327.335938
x 24 value 323.500000
x 25 value 323.128906
x 26 value 320.941406
x 27 value 318.033203
x 28 value 316.140625
x 29 value 314.269531
x 30 value 315.201172
x 31 value 311.708984
x 32 value 308.228516
x 33 value 306.513672
x 34 value 306.447266
x 35 value 301.791016
x 36 value 300.173828
x 37 value 297.953125
x 38 value 296.128906
x 39 value 294.058594
x 40 value 292.482422
x 41 value 291.242188
x 42 value 289.039062
x 43 value 288.392578
x 44 value 287.863281
x 45 value 287.974609
x 46 value 286.058594
x 47 value 284.675781
x 48 value 283.433594
x 49 value 281.509766
x 50 value 281.722656
x 51 value 279.619141
x 52 value 278.384766
x 53 value 277.978516
x 54 value 275.548828
x 55 value 272.679688
x 56 value 270.593750
x 57 value 269.812500
x 58 value 269.531250
x 59 value 267.683594
x 60 value 265.896484
x 61 value 263.906250
x 62 value 262.898438
x 63 value 261.587891
x 64 value 260.447266
x 65 value 259.226562
x 66 value 258.214844
x 67 value 258.511719
x 68 value 258.695312
x 69 value 256.982422
x 70 value 254.105469
x 71 value 252.611328
x 72 value 252.005859
x 73 value 250.894531
x 74 value 250.638672
x 75 value 248.433594
x 76 value 244.660156
x 77 value 244.898438
x 78 value 245.785156
x 79 value 246.126953
x 80 value 246.464844
x 81 value 246.873047
x 82 value 246.160156
x 83 value 244.583984
x 84 value 244.765625
x 85 value 243.396484
x 86 value 241.847656
x 87 value 241.189453
x 88 value 240.767578
x 89 value 239.398438
x 90 value 240.507812
x 91 value 239.146484
x 92 value 237.710938
x 93 value 235.203125
x 94 value 237.226562
x 95 value 239.421875
x 96 value 237.941406
x 97 value 236.001953
x 98 value 235.146484
x 99 value 234.519531
x 100 value 233.839844
x 101 value 233.394531
x 102 value 232.671875
x 103 value 230.855469
x 104 value 229.619141
x 105 value 230.095703
x 106 value 229.566406
x 107 value 227.880859
x 108 value 229.390625
x 109 value 229.269531
x 110 value 229.388672
x 111 value 230.259766
x 112 value 228.636719
x 113 value 228.394531
x 114 value 227.732422
x 115 value 225.646484
x 116 value 225.083984
x 117 value 223.994141
x 118 value 224.269531
