L 96 T 3.638000
spin_corr:
x 0 value 1000.000000
x 1 value 674.166667
x 2 value 578.833333
x 3 value 524.208333
x 4 value 491.750000
x 5 value 471.708333
x 6 value 452.250000
x 7 value 442.166667
x 8 value 427.750000
x 9 value 420.291667
x 10 value 410.791667
x 11 value 402.666667
x 12 value 401.583333
x 13 value 399.375000
x 14 value 390.291667
x 15 value 389.416667
x 16 value 387.208333
x 17 value 381.208333
x 18 value 373.416667
x 19 value 369.375000
x 20 value 369.708333
x 21 value 368.666667
x 22 value 364.541667
x 23 value 366.666667
x 24 value 366.750000
x 25 value 360.500000
x 26 value 360.833333
x 27 value 357.666667
x 28 value 359.416667
x 29 value 361.208333
x 30 value 356.750000
x 31 value 355.208333
x 32 value 354.708333
x 33 value 355.500000
x 34 value 355.708333
x 35 value 354.541667
x 36 value 352.750000
x 37 value 356.250000
x 38 value 354.416667
x 39 value 357.416667
x 40 value 357.625000
x 41 value 353.083333
x 42 value 353.625000
x 43 value 354.916667
x 44 value 354.458333
x 45 value 356.541667
x 46 value 353.375000
x 47 value 352.666667
x 48 value 353.333333
x 49 value 352.666667
x 50 value 353.375000
x 51 value 356.541667
x 52 value 354.458333
x 53 value 354.916667
x 54 value 353.625000
x 55 value 353.083333
x 56 value 357.625000
x 57 value 357.416667
x 58 value 354.416667
x 59 value 356.250000
x 60 value 352.750000
x 61 value 354.541667
x 62 value 355.708333
x 63 value 355.500000
x 64 value 354.708333
x 65 value 355.208333
x 66 value 356.750000
x 67 value 361.208333
x 68 value 359.416667
x 69 value 357.666667
x 70 value 360.833333
x 71 value 360.500000
x 72 value 366.750000
x 73 value 366.666667
x 74 value 364.541667
x 75 value 368.666667
x 76 value 369.708333
x 77 value 369.375000
x 78 value 373.416667
x 79 value 381.208333
x 80 value 387.208333
x 81 value 389.416667
x 82 value 390.291667
x 83 value 399.375000
x 84 value 401.583333
x 85 value 402.666667
x 86 value 410.791667
x 87 value 420.291667
x 88 value 427.750000
x 89 value 442.166667
x 90 value 452.250000
x 91 value 471.708333
x 92 value 491.750000
x 93 value 524.208333
x 94 value 578.833333
x 95 value 674.166667
