L 128 T 3.420000
spin_corr:
x 0 value 1000.000000
x 1 value 782.093750
x 2 value 733.750000
x 3 value 717.312500
x 4 value 710.343750
x 5 value 705.968750
x 6 value 704.437500
x 7 value 703.500000
x 8 value 701.375000
x 9 value 700.187500
x 10 value 701.156250
x 11 value 699.250000
x 12 value 697.718750
x 13 value 696.125000
x 14 value 697.656250
x 15 value 698.000000
x 16 value 695.562500
x 17 value 699.218750
x 18 value 698.593750
x 19 value 697.906250
x 20 value 698.187500
x 21 value 698.343750
x 22 value 699.375000
x 23 value 699.000000
x 24 value 698.062500
x 25 value 698.312500
x 26 value 698.500000
x 27 value 699.093750
x 28 value 699.500000
x 29 value 699.343750
x 30 value 699.250000
x 31 value 700.750000
x 32 value 700.375000
x 33 value 700.312500
x 34 value 699.062500
x 35 value 699.718750
x 36 value 697.843750
x 37 value 697.062500
x 38 value 697.656250
x 39 value 698.656250
x 40 value 697.843750
x 41 value 699.031250
x 42 value 697.875000
x 43 value 698.312500
x 44 value 696.906250
x 45 value 698.218750
x 46 value 699.812500
x 47 value 699.437500
x 48 value 698.656250
x 49 value 698.093750
x 50 value 699.156250
x 51 value 699.156250
x 52 value 699.343750
x 53 value 700.406250
x 54 value 701.437500
x 55 value 700.781250
x 56 value 700.406250
x 57 value 698.875000
x 58 value 701.218750
x 59 value 699.093750
x 60 value 699.218750
x 61 value 699.000000
x 62 value 700.250000
x 63 value 699.093750
x 64 value 699.562500
x 65 value 699.093750
x 66 value 700.250000
x 67 value 699.000000
x 68 value 699.218750
x 69 value 699.093750
x 70 value 701.218750
x 71 value 698.875000
x 72 value 700.406250
x 73 value 700.781250
x 74 value 701.437500
x 75 value 700.406250
x 76 value 699.343750
x 77 value 699.156250
x 78 value 699.156250
x 79 value 698.093750
x 80 value 698.656250
x 81 value 699.437500
x 82 value 699.812500
x 83 value 698.218750
x 84 value 696.906250
x 85 value 698.312500
x 86 value 697.875000
x 87 value 699.031250
x 88 value 697.843750
x 89 value 698.656250
x 90 value 697.656250
x 91 value 697.062500
x 92 value 697.843750
x 93 value 699.718750
x 94 value 699.062500
x 95 value 700.312500
x 96 value 700.375000
x 97 value 700.750000
x 98 value 699.250000
x 99 value 699.343750
x 100 value 699.500000
x 101 value 699.093750
x 102 value 698.500000
x 103 value 698.312500
x 104 value 698.062500
x 105 value 699.000000
x 106 value 699.375000
x 107 value 698.343750
x 108 value 698.187500
x 109 value 697.906250
x 110 value 698.593750
x 111 value 699.218750
x 112 value 695.562500
x 113 value 698.000000
x 114 value 697.656250
x 115 value 696.125000
x 116 value 697.718750
x 117 value 699.250000
x 118 value 701.156250
x 119 value 700.187500
x 120 value 701.375000
x 121 value 703.500000
x 122 value 704.437500
x 123 value 705.968750
x 124 value 710.343750
x 125 value 717.312500
x 126 value 733.750000
x 127 value 782.093750
