L 24 T 3.600000
spin_corr:
x 0 value 1000.000000
x 1 value 710.000000
x 2 value 624.000000
x 3 value 577.166667
x 4 value 555.000000
x 5 value 539.666667
x 6 value 535.666667
x 7 value 532.166667
x 8 value 523.333333
x 9 value 523.166667
x 10 value 526.166667
x 11 value 517.833333
x 12 value 518.166667
x 13 value 517.833333
x 14 value 526.166667
x 15 value 523.166667
x 16 value 523.333333
x 17 value 532.166667
x 18 value 535.666667
x 19 value 539.666667
x 20 value 555.000000
x 21 value 577.166667
x 22 value 624.000000
x 23 value 710.000000
