L 96 T 3.600000
spin_corr:
x 0 value 1000.000000
x 1 value 689.583333
x 2 value 608.958333
x 3 value 563.875000
x 4 value 534.708333
x 5 value 518.708333
x 6 value 506.208333
x 7 value 497.166667
x 8 value 490.375000
x 9 value 486.375000
x 10 value 482.750000
x 11 value 478.625000
x 12 value 474.958333
x 13 value 467.416667
x 14 value 465.291667
x 15 value 466.208333
x 16 value 465.291667
x 17 value 467.125000
x 18 value 463.625000
x 19 value 459.458333
x 20 value 460.125000
x 21 value 460.291667
x 22 value 457.458333
x 23 value 456.583333
x 24 value 451.583333
x 25 value 453.041667
x 26 value 452.375000
x 27 value 449.125000
x 28 value 447.708333
x 29 value 446.958333
x 30 value 451.416667
x 31 value 448.666667
x 32 value 447.500000
x 33 value 452.416667
x 34 value 448.208333
x 35 value 452.041667
x 36 value 449.375000
x 37 value 449.125000
x 38 value 447.416667
x 39 value 447.708333
x 40 value 448.875000
x 41 value 448.833333
x 42 value 442.416667
x 43 value 442.416667
x 44 value 447.708333
x 45 value 446.625000
x 46 value 449.666667
x 47 value 451.083333
x 48 value 452.666667
x 49 value 451.083333
x 50 value 449.666667
x 51 value 446.625000
x 52 value 447.708333
x 53 value 442.416667
x 54 value 442.416667
x 55 value 448.833333
x 56 value 448.875000
x 57 value 447.708333
x 58 value 447.416667
x 59 value 449.125000
x 60 value 449.375000
x 61 value 452.041667
x 62 value 448.208333
x 63 value 452.416667
x 64 value 447.500000
x 65 value 448.666667
x 66 value 451.416667
x 67 value 446.958333
x 68 value 447.708333
x 69 value 449.125000
x 70 value 452.375000
x 71 value 453.041667
x 72 value 451.583333
x 73 value 456.583333
x 74 value 457.458333
x 75 value 460.291667
x 76 value 460.125000
x 77 value 459.458333
x 78 value 463.625000
x 79 value 467.125000
x 80 value 465.291667
x 81 value 466.208333
x 82 value 465.291667
x 83 value 467.416667
x 84 value 474.958333
x 85 value 478.625000
x 86 value 482.750000
x 87 value 486.375000
x 88 value 490.375000
x 89 value 497.166667
x 90 value 506.208333
x 91 value 518.708333
x 92 value 534.708333
x 93 value 563.875000
x 94 value 608.958333
x 95 value 689.583333
