L 1024 T 2.269000
spin_corr:
x 0 value 1000.000000
x 1 value 708.160156
x 2 value 597.683594
x 3 value 538.117188
x 4 value 500.914062
x 5 value 473.527344
x 6 value 453.468750
x 7 value 436.023438
x 8 value 421.281250
x 9 value 406.425781
x 10 value 395.906250
x 11 value 386.507812
x 12 value 380.640625
x 13 value 374.296875
x 14 value 369.671875
x 15 value 362.738281
x 16 value 356.710938
x 17 value 351.652344
x 18 value 347.406250
x 19 value 344.382812
x 20 value 341.464844
x 21 value 338.078125
x 22 value 333.882812
x 23 value 329.421875
x 24 value 323.890625
x 25 value 319.960938
x 26 value 316.058594
x 27 value 312.605469
x 28 value 311.453125
x 29 value 307.484375
x 30 value 305.179688
x 31 value 303.171875
x 32 value 302.875000
x 33 value 301.070312
x 34 value 299.625000
x 35 value 298.121094
x 36 value 296.144531
x 37 value 294.664062
x 38 value 292.082031
x 39 value 292.246094
x 40 value 290.390625
x 41 value 287.261719
x 42 value 285.476562
x 43 value 281.300781
x 44 value 280.816406
x 45 value 279.437500
x 46 value 279.582031
x 47 value 279.714844
x 48 value 279.976562
x 49 value 278.476562
x 50 value 276.781250
x 51 value 277.847656
x 52 value 275.410156
x 53 value 273.625000
x 54 value 272.699219
x 55 value 271.781250
x 56 value 268.664062
x 57 value 266.621094
x 58 value 264.363281
x 59 value 263.917969
x 60 value 263.742188
x 61 value 264.371094
x 62 value 265.355469
x 63 value 263.324219
x 64 value 265.574219
x 65 value 263.843750
x 66 value 262.492188
x 67 value 262.398438
x 68 value 259.472656
x 69 value 259.644531
x 70 value 257.765625
x 71 value 255.941406
x 72 value 256.722656
x 73 value 256.207031
x 74 value 253.070312
x 75 value 253.511719
x 76 value 250.667969
x 77 value 248.480469
x 78 value 250.535156
x 79 value 251.695312
x 80 value 251.351562
x 81 value 251.457031
x 82 value 252.242188
x 83 value 251.367188
x 84 value 251.484375
x 85 value 250.824219
x 86 value 250.464844
x 87 value 251.398438
x 88 value 251.085938
x 89 value 249.085938
x 90 value 246.031250
x 91 value 244.296875
x 92 value 244.050781
x 93 value 246.101562
x 94 value 246.265625
x 95 value 244.707031
x 96 value 243.769531
x 97 value 242.531250
x 98 value 241.500000
x 99 value 242.199219
x 100 value 243.214844
x 101 value 243.628906
x 102 value 244.039062
x 103 value 244.316406
x 104 value 241.777344
x 105 value 240.832031
x 106 value 242.351562
x 107 value 240.332031
x 108 value 240.171875
x 109 value 239.496094
x 110 value 238.683594
x 111 value 237.667969
x 112 value 238.363281
x 113 value 237.320312
x 114 value 235.898438
x 115 value 236.453125
x 116 value 236.773438
x 117 value 237.093750
x 118 value 235.964844
