L 24 T 3.540000
spin_corr:
x 0 value 91.818182
x 1 value 67.225744
x 2 value 61.029164
x 3 value 58.286370
x 4 value 57.186668
x 5 value 56.332070
x 6 value 55.946183
x 7 value 55.558676
x 8 value 55.275224
x 9 value 55.175155
x 10 value 55.066105
x 11 value 54.994033
x 12 value 55.046414
x 13 value 54.994765
x 14 value 55.065910
x 15 value 55.175024
x 16 value 55.275239
x 17 value 55.559596
x 18 value 55.945827
x 19 value 56.332511
x 20 value 57.186122
x 21 value 58.287250
x 22 value 61.028416
x 23 value 67.225970
