L 64 T 2.272000
spin_corr:
x 0 value 1000.000000
x 1 value 705.062500
x 2 value 597.187500
x 3 value 539.750000
x 4 value 501.250000
x 5 value 473.375000
x 6 value 459.875000
x 7 value 451.562500
x 8 value 442.312500
x 9 value 428.187500
x 10 value 420.562500
x 11 value 407.687500
x 12 value 401.000000
x 13 value 395.687500
x 14 value 395.000000
x 15 value 394.500000
x 16 value 386.375000
x 17 value 391.500000
x 18 value 391.687500
x 19 value 389.750000
x 20 value 383.937500
x 21 value 381.125000
x 22 value 376.500000
x 23 value 375.750000
x 24 value 380.500000
x 25 value 383.125000
x 26 value 379.125000
x 27 value 376.875000
x 28 value 378.562500
x 29 value 379.687500
x 30 value 383.437500
x 31 value 377.125000
x 32 value 377.250000
x 33 value 377.125000
x 34 value 383.437500
x 35 value 379.687500
x 36 value 378.562500
x 37 value 376.875000
x 38 value 379.125000
x 39 value 383.125000
x 40 value 380.500000
x 41 value 375.750000
x 42 value 376.500000
x 43 value 381.125000
x 44 value 383.937500
x 45 value 389.750000
x 46 value 391.687500
x 47 value 391.500000
x 48 value 386.375000
x 49 value 394.500000
x 50 value 395.000000
x 51 value 395.687500
x 52 value 401.000000
x 53 value 407.687500
x 54 value 420.562500
x 55 value 428.187500
x 56 value 442.312500
x 57 value 451.562500
x 58 value 459.875000
x 59 value 473.375000
x 60 value 501.250000
x 61 value 539.750000
x 62 value 597.187500
x 63 value 705.062500
