L 48 T 3.638000
spin_corr:
x 0 value 91.818182
x 1 value 62.254241
x 2 value 53.222758
x 3 value 48.752520
x 4 value 46.076616
x 5 value 44.254293
x 6 value 43.007298
x 7 value 41.996899
x 8 value 41.156172
x 9 value 40.279124
x 10 value 39.735377
x 11 value 39.102753
x 12 value 38.661962
x 13 value 38.365984
x 14 value 38.050316
x 15 value 37.816854
x 16 value 37.452051
x 17 value 37.356493
x 18 value 37.238785
x 19 value 36.916083
x 20 value 37.038458
x 21 value 36.935782
x 22 value 36.984758
x 23 value 36.933556
x 24 value 37.064727
x 25 value 36.933615
x 26 value 36.984280
x 27 value 36.935206
x 28 value 37.039102
x 29 value 36.916856
x 30 value 37.237765
x 31 value 37.356514
x 32 value 37.451807
x 33 value 37.816250
x 34 value 38.049873
x 35 value 38.366057
x 36 value 38.661488
x 37 value 39.102537
x 38 value 39.734928
x 39 value 40.279195
x 40 value 41.155695
x 41 value 41.996113
x 42 value 43.007359
x 43 value 44.254859
x 44 value 46.076384
x 45 value 48.752713
x 46 value 53.223259
x 47 value 62.253619
