L 32 T 3.640000
spin_corr:
x 0 value 91.818182
x 1 value 62.054430
x 2 value 53.070032
x 3 value 48.696814
x 4 value 46.097580
x 5 value 44.169640
x 6 value 42.819138
x 7 value 41.959785
x 8 value 41.128091
x 9 value 40.615584
x 10 value 40.179028
x 11 value 39.971727
x 12 value 39.715556
x 13 value 39.569983
x 14 value 39.380066
x 15 value 39.289084
x 16 value 39.380575
x 17 value 39.288676
x 18 value 39.380353
x 19 value 39.570374
x 20 value 39.715967
x 21 value 39.971671
x 22 value 40.179104
x 23 value 40.614842
x 24 value 41.128833
x 25 value 41.959675
x 26 value 42.819087
x 27 value 44.169939
x 28 value 46.097812
x 29 value 48.696369
x 30 value 53.070969
x 31 value 62.054649
