L 32 T 3.700000
spin_corr:
x 0 value 91.818182
x 1 value 58.261636
x 2 value 47.817188
x 3 value 41.957322
x 4 value 38.330097
x 5 value 35.882599
x 6 value 33.818379
x 7 value 32.331011
x 8 value 31.229201
x 9 value 30.432358
x 10 value 29.774519
x 11 value 28.966271
x 12 value 28.486338
x 13 value 28.321046
x 14 value 28.291307
x 15 value 27.951082
x 16 value 27.650008
x 17 value 27.950765
x 18 value 28.291678
x 19 value 28.320616
x 20 value 28.486798
x 21 value 28.966867
x 22 value 29.776105
x 23 value 30.433171
x 24 value 31.229867
x 25 value 32.331042
x 26 value 33.818237
x 27 value 35.881949
x 28 value 38.329437
x 29 value 41.957734
x 30 value 47.816520
x 31 value 58.261636
