L 24 T 3.636000
spin_corr:
x 0 value 91.818182
x 1 value 62.581463
x 2 value 53.757241
x 3 value 49.701692
x 4 value 47.024443
x 5 value 45.259244
x 6 value 44.242831
x 7 value 43.246763
x 8 value 42.575118
x 9 value 42.060620
x 10 value 41.592626
x 11 value 41.408342
x 12 value 41.471274
x 13 value 41.408005
x 14 value 41.592166
x 15 value 42.060867
x 16 value 42.574874
x 17 value 43.247216
x 18 value 44.243744
x 19 value 45.259004
x 20 value 47.025164
x 21 value 49.701611
x 22 value 53.756567
x 23 value 62.580769
