L 64 T 3.720000
spin_corr:
x 0 value 91.818182
x 1 value 56.978256
x 2 value 44.950939
x 3 value 38.328243
x 4 value 34.087532
x 5 value 30.208113
x 6 value 27.360790
x 7 value 25.077691
x 8 value 23.134770
x 9 value 21.466782
x 10 value 20.369464
x 11 value 19.301945
x 12 value 18.471553
x 13 value 17.367285
x 14 value 16.749854
x 15 value 16.131626
x 16 value 15.298525
x 17 value 14.473425
x 18 value 14.026629
x 19 value 13.527211
x 20 value 13.132711
x 21 value 12.348470
x 22 value 12.253575
x 23 value 11.874673
x 24 value 11.850188
x 25 value 11.608198
x 26 value 11.013556
x 27 value 10.593860
x 28 value 10.325064
x 29 value 10.283295
x 30 value 10.150036
x 31 value 10.173056
x 32 value 10.252737
x 33 value 10.173003
x 34 value 10.151595
x 35 value 10.283770
x 36 value 10.324948
x 37 value 10.593443
x 38 value 11.013520
x 39 value 11.608407
x 40 value 11.850261
x 41 value 11.875027
x 42 value 12.254057
x 43 value 12.348555
x 44 value 13.132552
x 45 value 13.527402
x 46 value 14.026187
x 47 value 14.472978
x 48 value 15.298812
x 49 value 16.131489
x 50 value 16.750416
x 51 value 17.367523
x 52 value 18.471226
x 53 value 19.302236
x 54 value 20.369598
x 55 value 21.466122
x 56 value 23.135179
x 57 value 25.078882
x 58 value 27.360757
x 59 value 30.208433
x 60 value 34.087616
x 61 value 38.328394
x 62 value 44.950402
x 63 value 56.978519
