L 48 T 3.610000
spin_corr:
x 0 value 91.818182
x 1 value 64.321054
x 2 value 56.079166
x 3 value 52.358280
x 4 value 50.270926
x 5 value 48.795894
x 6 value 47.606138
x 7 value 46.896135
x 8 value 46.199288
x 9 value 45.633061
x 10 value 45.162467
x 11 value 44.761892
x 12 value 44.445139
x 13 value 44.136420
x 14 value 43.809656
x 15 value 43.498460
x 16 value 43.583155
x 17 value 43.415297
x 18 value 43.286647
x 19 value 43.223688
x 20 value 43.155073
x 21 value 42.975675
x 22 value 42.822730
x 23 value 43.015527
x 24 value 43.056059
x 25 value 43.014837
x 26 value 42.822594
x 27 value 42.976258
x 28 value 43.155104
x 29 value 43.223525
x 30 value 43.286294
x 31 value 43.415052
x 32 value 43.582616
x 33 value 43.498984
x 34 value 43.809636
x 35 value 44.136620
x 36 value 44.445205
x 37 value 44.761798
x 38 value 45.162672
x 39 value 45.633882
x 40 value 46.199737
x 41 value 46.896256
x 42 value 47.606239
x 43 value 48.795971
x 44 value 50.270695
x 45 value 52.357757
x 46 value 56.079496
x 47 value 64.320973
