L 48 T 3.780000
spin_corr:
x 0 value 91.818182
x 1 value 53.410874
x 2 value 39.877399
x 3 value 32.502587
x 4 value 27.889459
x 5 value 24.218759
x 6 value 21.755963
x 7 value 19.762685
x 8 value 17.573636
x 9 value 15.908821
x 10 value 14.619202
x 11 value 12.991892
x 12 value 11.889992
x 13 value 11.351402
x 14 value 10.685524
x 15 value 10.130258
x 16 value 9.545838
x 17 value 8.989431
x 18 value 8.559748
x 19 value 8.620797
x 20 value 8.156128
x 21 value 8.251737
x 22 value 7.679682
x 23 value 7.875669
x 24 value 7.397939
x 25 value 7.875857
x 26 value 7.679008
x 27 value 8.252119
x 28 value 8.156089
x 29 value 8.620644
x 30 value 8.559592
x 31 value 8.988694
x 32 value 9.546187
x 33 value 10.130037
x 34 value 10.685284
x 35 value 11.352239
x 36 value 11.890235
x 37 value 12.991383
x 38 value 14.619336
x 39 value 15.908462
x 40 value 17.575124
x 41 value 19.763077
x 42 value 21.755584
x 43 value 24.217766
x 44 value 27.889036
x 45 value 32.502880
x 46 value 39.878251
x 47 value 53.410192
