L 96 T 3.641000
spin_corr:
x 0 value 91.818182
x 1 value 61.227507
x 2 value 51.790403
x 3 value 46.964596
x 4 value 44.044979
x 5 value 41.995568
x 6 value 40.190100
x 7 value 38.902845
x 8 value 37.874318
x 9 value 36.974251
x 10 value 36.281040
x 11 value 35.502488
x 12 value 34.953974
x 13 value 34.369344
x 14 value 33.986678
x 15 value 33.537679
x 16 value 33.243267
x 17 value 33.096100
x 18 value 32.794559
x 19 value 32.479260
x 20 value 32.346014
x 21 value 32.095629
x 22 value 31.827401
x 23 value 31.744355
x 24 value 31.564854
x 25 value 31.497125
x 26 value 31.522083
x 27 value 31.362161
x 28 value 31.217497
x 29 value 30.926009
x 30 value 30.840368
x 31 value 30.596375
x 32 value 30.550068
x 33 value 30.472451
x 34 value 30.536309
x 35 value 30.407985
x 36 value 30.410135
x 37 value 30.337539
x 38 value 30.355910
x 39 value 30.409624
x 40 value 30.341070
x 41 value 30.275534
x 42 value 30.240564
x 43 value 30.263287
x 44 value 30.176564
x 45 value 30.260690
x 46 value 30.191276
x 47 value 30.148831
x 48 value 30.179575
x 49 value 30.148539
x 50 value 30.190691
x 51 value 30.260323
x 52 value 30.176851
x 53 value 30.263777
x 54 value 30.240858
x 55 value 30.275904
x 56 value 30.341309
x 57 value 30.410055
x 58 value 30.356413
x 59 value 30.337526
x 60 value 30.409824
x 61 value 30.407959
x 62 value 30.536082
x 63 value 30.472676
x 64 value 30.550486
x 65 value 30.596697
x 66 value 30.840779
x 67 value 30.925754
x 68 value 31.217000
x 69 value 31.361650
x 70 value 31.522529
x 71 value 31.497159
x 72 value 31.565233
x 73 value 31.744332
x 74 value 31.827077
x 75 value 32.095828
x 76 value 32.346394
x 77 value 32.479547
x 78 value 32.794678
x 79 value 33.096343
x 80 value 33.243778
x 81 value 33.537568
x 82 value 33.987083
x 83 value 34.369194
x 84 value 34.954020
x 85 value 35.501721
x 86 value 36.281209
x 87 value 36.973994
x 88 value 37.874432
x 89 value 38.903063
x 90 value 40.189400
x 91 value 41.995216
x 92 value 44.044609
x 93 value 46.964968
x 94 value 51.790768
x 95 value 61.227805
