L 128 T 3.460000
spin_corr:
x 0 value 91.818182
x 1 value 70.856840
x 2 value 65.920311
x 3 value 64.108139
x 4 value 63.218346
x 5 value 62.724376
x 6 value 62.444276
x 7 value 62.247667
x 8 value 62.115544
x 9 value 62.097671
x 10 value 62.053339
x 11 value 61.983243
x 12 value 61.991355
x 13 value 61.953944
x 14 value 61.951431
x 15 value 61.954982
x 16 value 61.965289
x 17 value 61.910439
x 18 value 61.957722
x 19 value 61.869419
x 20 value 61.887698
x 21 value 61.907470
x 22 value 61.913357
x 23 value 61.885138
x 24 value 61.877389
x 25 value 61.861453
x 26 value 61.891008
x 27 value 61.906502
x 28 value 61.893106
x 29 value 61.908379
x 30 value 61.851492
x 31 value 61.836310
x 32 value 61.876386
x 33 value 61.912845
x 34 value 61.916062
x 35 value 61.910737
x 36 value 61.957277
x 37 value 61.882611
x 38 value 61.880913
x 39 value 61.865959
x 40 value 61.860240
x 41 value 61.883278
x 42 value 61.841743
x 43 value 61.884901
x 44 value 61.884797
x 45 value 61.926459
x 46 value 61.914290
x 47 value 61.906822
x 48 value 61.943605
x 49 value 61.872468
x 50 value 61.886639
x 51 value 61.882859
x 52 value 61.888318
x 53 value 61.954980
x 54 value 61.904819
x 55 value 61.933895
x 56 value 61.962680
x 57 value 61.996802
x 58 value 61.940383
x 59 value 61.969436
x 60 value 61.948287
x 61 value 61.960100
x 62 value 61.955044
x 63 value 61.958035
x 64 value 61.940080
x 65 value 61.957887
x 66 value 61.955507
x 67 value 61.960054
x 68 value 61.948375
x 69 value 61.969611
x 70 value 61.940625
x 71 value 61.997088
x 72 value 61.962602
x 73 value 61.934422
x 74 value 61.904401
x 75 value 61.955297
x 76 value 61.888298
x 77 value 61.882951
x 78 value 61.886447
x 79 value 61.872542
x 80 value 61.943497
x 81 value 61.906655
x 82 value 61.914698
x 83 value 61.926637
x 84 value 61.884716
x 85 value 61.885056
x 86 value 61.841511
x 87 value 61.883234
x 88 value 61.860190
x 89 value 61.865972
x 90 value 61.880418
x 91 value 61.882705
x 92 value 61.957266
x 93 value 61.910533
x 94 value 61.916588
x 95 value 61.912753
x 96 value 61.876119
x 97 value 61.836264
x 98 value 61.851371
x 99 value 61.908433
x 100 value 61.893226
x 101 value 61.906298
x 102 value 61.891294
x 103 value 61.861634
x 104 value 61.877953
x 105 value 61.884861
x 106 value 61.913355
x 107 value 61.907879
x 108 value 61.887359
x 109 value 61.869567
x 110 value 61.957892
x 111 value 61.910510
x 112 value 61.965289
x 113 value 61.954869
x 114 value 61.951343
x 115 value 61.954086
x 116 value 61.991334
x 117 value 61.983323
x 118 value 62.053048
x 119 value 62.097805
x 120 value 62.115908
x 121 value 62.247438
x 122 value 62.444594
x 123 value 62.724399
x 124 value 63.218476
x 125 value 64.108202
x 126 value 65.920418
x 127 value 70.856934
