L 32 T 3.630000
spin_corr:
x 0 value 91.818182
x 1 value 62.669088
x 2 value 54.172749
x 3 value 49.903468
x 4 value 47.240876
x 5 value 45.551133
x 6 value 44.305838
x 7 value 43.188631
x 8 value 42.410200
x 9 value 41.814495
x 10 value 41.535950
x 11 value 41.471493
x 12 value 41.403917
x 13 value 41.014192
x 14 value 41.023985
x 15 value 41.094893
x 16 value 40.988834
x 17 value 41.094822
x 18 value 41.024886
x 19 value 41.014571
x 20 value 41.402893
x 21 value 41.471061
x 22 value 41.536171
x 23 value 41.814591
x 24 value 42.410238
x 25 value 43.188224
x 26 value 44.306275
x 27 value 45.551104
x 28 value 47.241171
x 29 value 49.903139
x 30 value 54.172151
x 31 value 62.669291
