L 48 T 3.800000
spin_corr:
x 0 value 91.818182
x 1 value 53.776628
x 2 value 40.233866
x 3 value 32.222144
x 4 value 27.108841
x 5 value 22.999447
x 6 value 19.827860
x 7 value 17.430399
x 8 value 15.732944
x 9 value 14.083635
x 10 value 12.888950
x 11 value 11.591264
x 12 value 10.512913
x 13 value 9.336203
x 14 value 8.701548
x 15 value 8.367439
x 16 value 7.705181
x 17 value 7.499098
x 18 value 7.115956
x 19 value 6.994864
x 20 value 6.947522
x 21 value 6.999855
x 22 value 7.159811
x 23 value 7.124180
x 24 value 7.145436
x 25 value 7.124287
x 26 value 7.159586
x 27 value 7.000105
x 28 value 6.946368
x 29 value 6.994633
x 30 value 7.115641
x 31 value 7.499606
x 32 value 7.705056
x 33 value 8.367624
x 34 value 8.701666
x 35 value 9.335358
x 36 value 10.512068
x 37 value 11.591220
x 38 value 12.889456
x 39 value 14.083667
x 40 value 15.732821
x 41 value 17.429770
x 42 value 19.827817
x 43 value 22.999267
x 44 value 27.108333
x 45 value 32.222183
x 46 value 40.233336
x 47 value 53.776594
