L 4096 T 2.269000
spin_corr:
x 0 value 1000.000000
x 1 value 708.590820
x 2 value 595.355469
x 3 value 537.061523
x 4 value 500.048828
x 5 value 473.221680
x 6 value 451.902344
x 7 value 434.071289
x 8 value 419.375000
x 9 value 406.309570
x 10 value 396.242188
x 11 value 386.825195
x 12 value 379.016602
x 13 value 372.749023
x 14 value 364.423828
x 15 value 358.484375
x 16 value 353.566406
x 17 value 349.568359
x 18 value 344.835938
x 19 value 339.401367
x 20 value 334.512695
x 21 value 329.947266
x 22 value 326.562500
x 23 value 322.359375
x 24 value 318.540039
x 25 value 315.233398
x 26 value 312.752930
x 27 value 310.696289
x 28 value 307.426758
x 29 value 305.352539
x 30 value 302.540039
x 31 value 299.235352
x 32 value 296.102539
x 33 value 294.101562
x 34 value 291.819336
x 35 value 289.883789
x 36 value 286.730469
x 37 value 285.850586
x 38 value 284.058594
x 39 value 282.076172
x 40 value 282.875977
x 41 value 282.291992
x 42 value 280.730469
x 43 value 278.936523
x 44 value 277.512695
x 45 value 277.531250
x 46 value 277.364258
x 47 value 276.091797
x 48 value 273.333984
x 49 value 271.753906
x 50 value 270.932617
x 51 value 269.187500
x 52 value 267.674805
x 53 value 266.788086
x 54 value 267.171875
x 55 value 266.149414
x 56 value 264.716797
x 57 value 263.072266
x 58 value 261.101562
x 59 value 258.707031
x 60 value 257.565430
x 61 value 256.344727
x 62 value 255.187500
x 63 value 255.125977
x 64 value 253.149414
x 65 value 252.432617
x 66 value 252.181641
x 67 value 251.276367
x 68 value 249.938477
x 69 value 249.533203
x 70 value 247.965820
x 71 value 246.996094
x 72 value 245.780273
x 73 value 244.198242
x 74 value 244.826172
x 75 value 244.058594
x 76 value 244.416992
x 77 value 242.664062
x 78 value 241.276367
x 79 value 239.652344
x 80 value 238.262695
x 81 value 237.308594
x 82 value 236.888672
x 83 value 236.548828
x 84 value 235.482422
x 85 value 234.295898
x 86 value 232.902344
x 87 value 232.049805
x 88 value 231.034180
x 89 value 230.973633
x 90 value 231.161133
x 91 value 230.265625
x 92 value 228.857422
x 93 value 229.309570
x 94 value 229.175781
x 95 value 228.942383
x 96 value 227.784180
x 97 value 226.389648
x 98 value 226.105469
x 99 value 225.866211
x 100 value 224.710938
x 101 value 225.969727
x 102 value 226.213867
x 103 value 225.907227
x 104 value 225.490234
x 105 value 223.550781
x 106 value 223.016602
x 107 value 222.202148
x 108 value 221.229492
x 109 value 221.323242
x 110 value 220.472656
x 111 value 218.660156
x 112 value 217.970703
x 113 value 217.117188
x 114 value 217.093750
x 115 value 216.739258
x 116 value 216.877930
x 117 value 216.152344
x 118 value 213.891602
