L 96 T 3.600000
spin_corr:
x 0 value 91.818182
x 1 value 63.911958
x 2 value 56.169313
x 3 value 52.392770
x 4 value 50.195953
x 5 value 48.679085
x 6 value 47.663940
x 7 value 46.907601
x 8 value 46.385593
x 9 value 45.923086
x 10 value 45.467651
x 11 value 45.101931
x 12 value 44.778299
x 13 value 44.425955
x 14 value 44.261272
x 15 value 44.071016
x 16 value 43.965889
x 17 value 43.773457
x 18 value 43.694956
x 19 value 43.570924
x 20 value 43.440523
x 21 value 43.387955
x 22 value 43.345161
x 23 value 43.202563
x 24 value 43.211755
x 25 value 43.130687
x 26 value 43.165392
x 27 value 43.111226
x 28 value 42.914701
x 29 value 43.037200
x 30 value 43.018529
x 31 value 43.024952
x 32 value 42.950663
x 33 value 43.060581
x 34 value 43.020084
x 35 value 43.103598
x 36 value 43.102449
x 37 value 43.100199
x 38 value 43.040726
x 39 value 42.981863
x 40 value 42.892446
x 41 value 42.874872
x 42 value 42.928729
x 43 value 42.985720
x 44 value 42.986916
x 45 value 42.954365
x 46 value 43.019056
x 47 value 42.997919
x 48 value 42.988097
x 49 value 42.997801
x 50 value 43.018996
x 51 value 42.955153
x 52 value 42.986754
x 53 value 42.984956
x 54 value 42.929136
x 55 value 42.874971
x 56 value 42.892220
x 57 value 42.982379
x 58 value 43.041382
x 59 value 43.100226
x 60 value 43.101774
x 61 value 43.103338
x 62 value 43.020434
x 63 value 43.060797
x 64 value 42.950659
x 65 value 43.025279
x 66 value 43.018899
x 67 value 43.036970
x 68 value 42.914484
x 69 value 43.111032
x 70 value 43.165597
x 71 value 43.131055
x 72 value 43.211319
x 73 value 43.202694
x 74 value 43.345454
x 75 value 43.387618
x 76 value 43.439969
x 77 value 43.571080
x 78 value 43.694961
x 79 value 43.773831
x 80 value 43.965783
x 81 value 44.070633
x 82 value 44.261338
x 83 value 44.426432
x 84 value 44.778131
x 85 value 45.101566
x 86 value 45.467686
x 87 value 45.922853
x 88 value 46.386042
x 89 value 46.907174
x 90 value 47.664511
x 91 value 48.679020
x 92 value 50.195544
x 93 value 52.392513
x 94 value 56.169620
x 95 value 63.911986
