L 128 T 3.800000
spin_corr:
x 0 value 91.818182
x 1 value 52.242832
x 2 value 36.849212
x 3 value 29.085649
x 4 value 24.244791
x 5 value 20.260708
x 6 value 17.967007
x 7 value 15.374379
x 8 value 12.967809
x 9 value 11.950190
x 10 value 10.754677
x 11 value 8.990349
x 12 value 8.362369
x 13 value 8.083766
x 14 value 6.974976
x 15 value 5.710369
x 16 value 4.759035
x 17 value 4.500006
x 18 value 4.813660
x 19 value 4.224124
x 20 value 3.175210
x 21 value 2.281907
x 22 value 1.347362
x 23 value 1.480508
x 24 value 0.765995
x 25 value 0.763491
x 26 value 0.859705
x 27 value 1.289646
x 28 value 1.030024
x 29 value 1.610683
x 30 value 0.864078
x 31 value 0.876188
x 32 value 1.467838
x 33 value 1.261427
x 34 value 0.764309
x 35 value 1.207710
x 36 value 1.407583
x 37 value 1.406634
x 38 value 1.468818
x 39 value 1.137245
x 40 value 0.835141
x 41 value 0.407678
x 42 value 0.370102
x 43 value 0.262719
x 44 value -0.407588
x 45 value 0.357433
x 46 value 0.642979
x 47 value 0.512576
x 48 value 0.741592
x 49 value 1.003478
x 50 value 1.323408
x 51 value 0.693553
x 52 value 0.527101
x 53 value -0.097037
x 54 value -0.457077
x 55 value -0.053173
x 56 value -0.385709
x 57 value 0.001448
x 58 value -0.144391
x 59 value 0.230727
x 60 value -0.089718
x 61 value 0.489548
x 62 value -0.375431
x 63 value 0.585056
x 64 value 0.715712
x 65 value 0.585003
x 66 value -0.375067
x 67 value 0.489261
x 68 value -0.089775
x 69 value 0.230464
x 70 value -0.144576
x 71 value 0.001479
x 72 value -0.385525
x 73 value -0.053355
x 74 value -0.457208
x 75 value -0.096308
x 76 value 0.526789
x 77 value 0.693608
x 78 value 1.323364
x 79 value 1.002932
x 80 value 0.741691
x 81 value 0.512411
x 82 value 0.642626
x 83 value 0.357595
x 84 value -0.407143
x 85 value 0.263094
x 86 value 0.370242
x 87 value 0.408238
x 88 value 0.835007
x 89 value 1.137357
x 90 value 1.469124
x 91 value 1.406653
x 92 value 1.407495
x 93 value 1.207562
x 94 value 0.764190
x 95 value 1.261104
x 96 value 1.468154
x 97 value 0.876514
x 98 value 0.863882
x 99 value 1.611003
x 100 value 1.029989
x 101 value 1.290162
x 102 value 0.859826
x 103 value 0.763430
x 104 value 0.765724
x 105 value 1.480143
x 106 value 1.347219
x 107 value 2.281776
x 108 value 3.175666
x 109 value 4.223882
x 110 value 4.813851
x 111 value 4.500199
x 112 value 4.759616
x 113 value 5.709715
x 114 value 6.975122
x 115 value 8.084101
x 116 value 8.362291
x 117 value 8.989868
x 118 value 10.755088
x 119 value 11.949971
x 120 value 12.968721
x 121 value 15.374286
x 122 value 17.966963
x 123 value 20.260212
x 124 value 24.244820
x 125 value 29.085608
x 126 value 36.849588
x 127 value 52.242817
