L 48 T 3.520000
spin_corr:
x 0 value 91.818182
x 1 value 68.443498
x 2 value 62.466127
x 3 value 60.126634
x 4 value 58.845665
x 5 value 58.064275
x 6 value 57.597797
x 7 value 57.454663
x 8 value 57.197269
x 9 value 57.088611
x 10 value 56.950647
x 11 value 56.941805
x 12 value 56.879521
x 13 value 56.778175
x 14 value 56.709021
x 15 value 56.651225
x 16 value 56.649600
x 17 value 56.599101
x 18 value 56.512819
x 19 value 56.507392
x 20 value 56.645900
x 21 value 56.633689
x 22 value 56.657612
x 23 value 56.687279
x 24 value 56.757612
x 25 value 56.687097
x 26 value 56.658012
x 27 value 56.633217
x 28 value 56.646041
x 29 value 56.508700
x 30 value 56.512596
x 31 value 56.599158
x 32 value 56.649666
x 33 value 56.651227
x 34 value 56.709124
x 35 value 56.778517
x 36 value 56.879605
x 37 value 56.941328
x 38 value 56.950201
x 39 value 57.089080
x 40 value 57.196889
x 41 value 57.454944
x 42 value 57.597416
x 43 value 58.064937
x 44 value 58.845802
x 45 value 60.126371
x 46 value 62.465509
x 47 value 68.443508
