L 24 T 3.500000
spin_corr:
x 0 value 91.818182
x 1 value 68.964613
x 2 value 63.479368
x 3 value 61.155495
x 4 value 60.064534
x 5 value 59.423277
x 6 value 58.876808
x 7 value 58.406526
x 8 value 58.211727
x 9 value 58.012467
x 10 value 57.992186
x 11 value 58.093810
x 12 value 58.059561
x 13 value 58.093066
x 14 value 57.992330
x 15 value 58.013149
x 16 value 58.212662
x 17 value 58.406013
x 18 value 58.877005
x 19 value 59.423554
x 20 value 60.065021
x 21 value 61.156689
x 22 value 63.479022
x 23 value 68.964594
