L 96 T 3.652000
spin_corr:
x 0 value 91.818182
x 1 value 60.411103
x 2 value 50.431799
x 3 value 45.251550
x 4 value 41.798276
x 5 value 39.538998
x 6 value 37.717018
x 7 value 36.048554
x 8 value 34.854304
x 9 value 33.651426
x 10 value 32.864703
x 11 value 32.165166
x 12 value 31.538466
x 13 value 30.806808
x 14 value 30.138504
x 15 value 29.454979
x 16 value 29.195379
x 17 value 28.860851
x 18 value 28.642838
x 19 value 28.466700
x 20 value 28.059809
x 21 value 27.536124
x 22 value 27.298434
x 23 value 27.044839
x 24 value 26.797602
x 25 value 26.492808
x 26 value 26.164214
x 27 value 26.002141
x 28 value 25.959230
x 29 value 25.590879
x 30 value 25.461012
x 31 value 25.342741
x 32 value 25.369110
x 33 value 25.303937
x 34 value 25.212288
x 35 value 25.304837
x 36 value 25.177604
x 37 value 24.995481
x 38 value 25.121667
x 39 value 25.148892
x 40 value 25.059726
x 41 value 24.883576
x 42 value 24.951640
x 43 value 25.150511
x 44 value 24.867169
x 45 value 24.807220
x 46 value 24.775691
x 47 value 24.706967
x 48 value 24.709376
x 49 value 24.706817
x 50 value 24.776274
x 51 value 24.807078
x 52 value 24.866966
x 53 value 25.150091
x 54 value 24.951736
x 55 value 24.883518
x 56 value 25.059570
x 57 value 25.148695
x 58 value 25.121989
x 59 value 24.995800
x 60 value 25.177512
x 61 value 25.304255
x 62 value 25.212839
x 63 value 25.304700
x 64 value 25.368549
x 65 value 25.343094
x 66 value 25.460585
x 67 value 25.591077
x 68 value 25.960133
x 69 value 26.001354
x 70 value 26.164051
x 71 value 26.492818
x 72 value 26.797673
x 73 value 27.045182
x 74 value 27.298750
x 75 value 27.536438
x 76 value 28.059996
x 77 value 28.466372
x 78 value 28.641986
x 79 value 28.861119
x 80 value 29.195376
x 81 value 29.454902
x 82 value 30.138858
x 83 value 30.807575
x 84 value 31.538723
x 85 value 32.165092
x 86 value 32.864674
x 87 value 33.651255
x 88 value 34.854014
x 89 value 36.048511
x 90 value 37.717806
x 91 value 39.538576
x 92 value 41.798151
x 93 value 45.251373
x 94 value 50.432048
x 95 value 60.411206
