L 32 T 3.770000
spin_corr:
x 0 value 91.818182
x 1 value 54.284328
x 2 value 41.603445
x 3 value 34.705397
x 4 value 30.413856
x 5 value 27.351362
x 6 value 24.829433
x 7 value 22.985266
x 8 value 21.072620
x 9 value 19.883917
x 10 value 18.950218
x 11 value 18.049337
x 12 value 17.439190
x 13 value 17.199702
x 14 value 16.676566
x 15 value 16.524073
x 16 value 16.701304
x 17 value 16.523266
x 18 value 16.676385
x 19 value 17.198532
x 20 value 17.439715
x 21 value 18.049069
x 22 value 18.951186
x 23 value 19.884047
x 24 value 21.074271
x 25 value 22.984989
x 26 value 24.829772
x 27 value 27.350941
x 28 value 30.414110
x 29 value 34.704907
x 30 value 41.603754
x 31 value 54.284488
