L 24 T 3.400000
spin_corr:
x 0 value 91.818182
x 1 value 72.875252
x 2 value 68.829044
x 3 value 67.517930
x 4 value 66.862589
x 5 value 66.483709
x 6 value 66.273958
x 7 value 66.202410
x 8 value 66.182511
x 9 value 66.199931
x 10 value 66.100017
x 11 value 66.044800
x 12 value 65.909717
x 13 value 66.044108
x 14 value 66.099898
x 15 value 66.200364
x 16 value 66.183107
x 17 value 66.203779
x 18 value 66.273794
x 19 value 66.485124
x 20 value 66.862493
x 21 value 67.518343
x 22 value 68.828999
x 23 value 72.875238
