L 64 T 3.540000
spin_corr:
x 0 value 91.818182
x 1 value 67.252502
x 2 value 60.775044
x 3 value 58.072375
x 4 value 56.669853
x 5 value 55.762156
x 6 value 55.106734
x 7 value 54.650607
x 8 value 54.459200
x 9 value 54.199972
x 10 value 54.022024
x 11 value 53.933726
x 12 value 53.831922
x 13 value 53.697456
x 14 value 53.659704
x 15 value 53.604382
x 16 value 53.657427
x 17 value 53.616406
x 18 value 53.665427
x 19 value 53.531029
x 20 value 53.511248
x 21 value 53.552077
x 22 value 53.556440
x 23 value 53.470480
x 24 value 53.398918
x 25 value 53.442475
x 26 value 53.485496
x 27 value 53.587339
x 28 value 53.576682
x 29 value 53.569633
x 30 value 53.597225
x 31 value 53.571237
x 32 value 53.578569
x 33 value 53.570981
x 34 value 53.597476
x 35 value 53.569349
x 36 value 53.577338
x 37 value 53.587833
x 38 value 53.485275
x 39 value 53.441811
x 40 value 53.398640
x 41 value 53.470185
x 42 value 53.556489
x 43 value 53.551568
x 44 value 53.511359
x 45 value 53.531201
x 46 value 53.664814
x 47 value 53.616747
x 48 value 53.657555
x 49 value 53.604964
x 50 value 53.658971
x 51 value 53.697391
x 52 value 53.832526
x 53 value 53.933628
x 54 value 54.022439
x 55 value 54.200265
x 56 value 54.459680
x 57 value 54.650054
x 58 value 55.106597
x 59 value 55.761643
x 60 value 56.670150
x 61 value 58.072668
x 62 value 60.775365
x 63 value 67.252856
