L 128 T 3.480000
spin_corr:
x 0 value 91.818182
x 1 value 69.828410
x 2 value 64.568177
x 3 value 62.562024
x 4 value 61.543774
x 5 value 60.990614
x 6 value 60.624708
x 7 value 60.406332
x 8 value 60.257132
x 9 value 60.163833
x 10 value 60.047630
x 11 value 60.030610
x 12 value 60.064710
x 13 value 59.948568
x 14 value 59.965982
x 15 value 59.924652
x 16 value 59.936851
x 17 value 59.977586
x 18 value 60.017721
x 19 value 59.890518
x 20 value 59.824120
x 21 value 59.829209
x 22 value 59.848718
x 23 value 59.946909
x 24 value 59.936373
x 25 value 59.906643
x 26 value 59.881313
x 27 value 59.923208
x 28 value 59.918024
x 29 value 59.940540
x 30 value 59.918061
x 31 value 59.919930
x 32 value 59.880233
x 33 value 59.938745
x 34 value 59.979274
x 35 value 59.952701
x 36 value 59.909219
x 37 value 59.931402
x 38 value 59.956644
x 39 value 59.972879
x 40 value 59.954561
x 41 value 59.875919
x 42 value 59.938531
x 43 value 59.902422
x 44 value 59.933448
x 45 value 59.866851
x 46 value 59.897446
x 47 value 59.869493
x 48 value 59.862769
x 49 value 59.916331
x 50 value 59.940316
x 51 value 59.965410
x 52 value 59.955230
x 53 value 59.928611
x 54 value 59.953044
x 55 value 59.934767
x 56 value 59.919951
x 57 value 59.911872
x 58 value 59.945041
x 59 value 59.946711
x 60 value 59.961450
x 61 value 59.931907
x 62 value 59.922803
x 63 value 59.943354
x 64 value 59.932089
x 65 value 59.943184
x 66 value 59.922902
x 67 value 59.932246
x 68 value 59.961294
x 69 value 59.946881
x 70 value 59.944481
x 71 value 59.911633
x 72 value 59.920479
x 73 value 59.934326
x 74 value 59.952950
x 75 value 59.928330
x 76 value 59.955777
x 77 value 59.965322
x 78 value 59.940554
x 79 value 59.916121
x 80 value 59.862450
x 81 value 59.869463
x 82 value 59.897154
x 83 value 59.866949
x 84 value 59.933424
x 85 value 59.902378
x 86 value 59.938306
x 87 value 59.876191
x 88 value 59.954357
x 89 value 59.972775
x 90 value 59.956326
x 91 value 59.931391
x 92 value 59.908983
x 93 value 59.952662
x 94 value 59.979606
x 95 value 59.939022
x 96 value 59.880308
x 97 value 59.919589
x 98 value 59.918194
x 99 value 59.940892
x 100 value 59.917861
x 101 value 59.923042
x 102 value 59.881111
x 103 value 59.906648
x 104 value 59.936196
x 105 value 59.946730
x 106 value 59.848635
x 107 value 59.829161
x 108 value 59.823891
x 109 value 59.890347
x 110 value 60.017843
x 111 value 59.977750
x 112 value 59.937057
x 113 value 59.924879
x 114 value 59.965995
x 115 value 59.948368
x 116 value 60.064741
x 117 value 60.030476
x 118 value 60.047429
x 119 value 60.163772
x 120 value 60.257417
x 121 value 60.406308
x 122 value 60.624561
x 123 value 60.990694
x 124 value 61.543899
x 125 value 62.561658
x 126 value 64.568536
x 127 value 69.828615
