L 32 T 3.636000
spin_corr:
x 0 value 91.818182
x 1 value 62.186996
x 2 value 53.724508
x 3 value 49.451704
x 4 value 46.830403
x 5 value 45.167046
x 6 value 44.071931
x 7 value 43.045254
x 8 value 42.349959
x 9 value 41.814358
x 10 value 41.421408
x 11 value 40.963457
x 12 value 40.717592
x 13 value 40.822766
x 14 value 40.873938
x 15 value 40.649556
x 16 value 40.628068
x 17 value 40.648924
x 18 value 40.874953
x 19 value 40.822758
x 20 value 40.718157
x 21 value 40.964391
x 22 value 41.421196
x 23 value 41.814112
x 24 value 42.350266
x 25 value 43.045163
x 26 value 44.071349
x 27 value 45.166142
x 28 value 46.830287
x 29 value 49.451509
x 30 value 53.724438
x 31 value 62.186716
