L 32 T 3.639000
spin_corr:
x 0 value 91.818182
x 1 value 61.569689
x 2 value 52.838268
x 3 value 48.651297
x 4 value 46.275041
x 5 value 44.401887
x 6 value 42.931362
x 7 value 41.704251
x 8 value 41.158296
x 9 value 40.489818
x 10 value 39.794396
x 11 value 39.709007
x 12 value 39.418579
x 13 value 39.025246
x 14 value 38.748761
x 15 value 38.744982
x 16 value 38.750375
x 17 value 38.744504
x 18 value 38.748767
x 19 value 39.025895
x 20 value 39.419363
x 21 value 39.708363
x 22 value 39.793488
x 23 value 40.489691
x 24 value 41.157763
x 25 value 41.704034
x 26 value 42.931681
x 27 value 44.402258
x 28 value 46.274472
x 29 value 48.650673
x 30 value 52.838503
x 31 value 61.568810
