L 48 T 3.480000
spin_corr:
x 0 value 91.818182
x 1 value 69.623378
x 2 value 64.448267
x 3 value 62.433870
x 4 value 61.433701
x 5 value 60.858206
x 6 value 60.538236
x 7 value 60.361613
x 8 value 60.320826
x 9 value 60.061257
x 10 value 59.932554
x 11 value 59.838704
x 12 value 59.818952
x 13 value 59.767431
x 14 value 59.889895
x 15 value 59.805716
x 16 value 59.786557
x 17 value 59.861037
x 18 value 59.820380
x 19 value 59.727476
x 20 value 59.620940
x 21 value 59.634175
x 22 value 59.651207
x 23 value 59.666444
x 24 value 59.812707
x 25 value 59.666884
x 26 value 59.651719
x 27 value 59.633734
x 28 value 59.620663
x 29 value 59.727461
x 30 value 59.819642
x 31 value 59.861370
x 32 value 59.786473
x 33 value 59.805816
x 34 value 59.889326
x 35 value 59.767495
x 36 value 59.819630
x 37 value 59.839449
x 38 value 59.932997
x 39 value 60.060781
x 40 value 60.320634
x 41 value 60.361969
x 42 value 60.538616
x 43 value 60.858629
x 44 value 61.433738
x 45 value 62.432932
x 46 value 64.448529
x 47 value 69.623294
