L 64 T 3.740000
spin_corr:
x 0 value 91.818182
x 1 value 55.081082
x 2 value 42.409317
x 3 value 35.349394
x 4 value 30.417456
x 5 value 26.777491
x 6 value 23.825900
x 7 value 21.785642
x 8 value 19.718940
x 9 value 17.993021
x 10 value 16.559816
x 11 value 15.192960
x 12 value 14.009515
x 13 value 13.342001
x 14 value 12.794829
x 15 value 11.756437
x 16 value 11.057227
x 17 value 11.029454
x 18 value 10.304980
x 19 value 10.039620
x 20 value 9.248261
x 21 value 9.028974
x 22 value 8.793850
x 23 value 8.127552
x 24 value 8.234780
x 25 value 7.818585
x 26 value 7.493314
x 27 value 7.271193
x 28 value 7.256678
x 29 value 7.169992
x 30 value 7.113016
x 31 value 7.124006
x 32 value 7.216220
x 33 value 7.124235
x 34 value 7.113379
x 35 value 7.169954
x 36 value 7.256508
x 37 value 7.270692
x 38 value 7.493618
x 39 value 7.818428
x 40 value 8.235206
x 41 value 8.127430
x 42 value 8.794457
x 43 value 9.028532
x 44 value 9.248366
x 45 value 10.039156
x 46 value 10.304375
x 47 value 11.029692
x 48 value 11.056609
x 49 value 11.755960
x 50 value 12.794307
x 51 value 13.343176
x 52 value 14.009352
x 53 value 15.192527
x 54 value 16.559562
x 55 value 17.993436
x 56 value 19.719033
x 57 value 21.786411
x 58 value 23.825789
x 59 value 26.777351
x 60 value 30.418078
x 61 value 35.348693
x 62 value 42.408963
x 63 value 55.081697
