L 128 T 3.770000
spin_corr:
x 0 value 91.818182
x 1 value 51.462606
x 2 value 37.795231
x 3 value 30.478715
x 4 value 25.425414
x 5 value 21.642049
x 6 value 18.648072
x 7 value 16.677103
x 8 value 14.429476
x 9 value 13.844194
x 10 value 12.490198
x 11 value 11.385866
x 12 value 9.716434
x 13 value 9.323032
x 14 value 8.363501
x 15 value 8.071314
x 16 value 6.777306
x 17 value 6.079467
x 18 value 6.262329
x 19 value 6.213024
x 20 value 5.889498
x 21 value 5.782566
x 22 value 4.734207
x 23 value 3.190268
x 24 value 3.076054
x 25 value 2.102552
x 26 value 1.910664
x 27 value 2.296512
x 28 value 2.588585
x 29 value 3.083346
x 30 value 2.858114
x 31 value 3.035414
x 32 value 1.797746
x 33 value 1.934651
x 34 value 2.204529
x 35 value 1.809750
x 36 value 0.964061
x 37 value 0.546309
x 38 value 0.483642
x 39 value 0.459963
x 40 value 0.791312
x 41 value 0.361634
x 42 value -0.032834
x 43 value 0.003937
x 44 value 0.733727
x 45 value 0.841544
x 46 value 0.425943
x 47 value 0.454183
x 48 value 0.670923
x 49 value 0.846462
x 50 value 0.719738
x 51 value 0.928768
x 52 value 1.190120
x 53 value 1.041354
x 54 value 1.238187
x 55 value 0.522471
x 56 value 0.003216
x 57 value -0.357056
x 58 value -0.122085
x 59 value 0.354833
x 60 value 0.842149
x 61 value 0.323876
x 62 value 0.229817
x 63 value 0.215184
x 64 value -0.124744
x 65 value 0.215152
x 66 value 0.230062
x 67 value 0.323761
x 68 value 0.841939
x 69 value 0.354686
x 70 value -0.121566
x 71 value -0.356954
x 72 value 0.002935
x 73 value 0.522291
x 74 value 1.238216
x 75 value 1.041067
x 76 value 1.190389
x 77 value 0.928893
x 78 value 0.719675
x 79 value 0.846179
x 80 value 0.670516
x 81 value 0.453855
x 82 value 0.425702
x 83 value 0.841397
x 84 value 0.734135
x 85 value 0.003121
x 86 value -0.032592
x 87 value 0.361736
x 88 value 0.791333
x 89 value 0.459471
x 90 value 0.483841
x 91 value 0.546815
x 92 value 0.964379
x 93 value 1.809278
x 94 value 2.204891
x 95 value 1.934355
x 96 value 1.797927
x 97 value 3.035916
x 98 value 2.857720
x 99 value 3.083419
x 100 value 2.588506
x 101 value 2.295813
x 102 value 1.910640
x 103 value 2.102501
x 104 value 3.075362
x 105 value 3.190463
x 106 value 4.734617
x 107 value 5.782514
x 108 value 5.889414
x 109 value 6.212231
x 110 value 6.262581
x 111 value 6.079276
x 112 value 6.777873
x 113 value 8.071231
x 114 value 8.363389
x 115 value 9.323294
x 116 value 9.716181
x 117 value 11.385778
x 118 value 12.489545
x 119 value 13.844317
x 120 value 14.429159
x 121 value 16.677513
x 122 value 18.647805
x 123 value 21.642096
x 124 value 25.425206
x 125 value 30.479182
x 126 value 37.795081
x 127 value 51.462797
