L 24 T 3.642000
spin_corr:
x 0 value 91.818182
x 1 value 62.456760
x 2 value 53.683311
x 3 value 49.827414
x 4 value 47.365340
x 5 value 45.546233
x 6 value 44.046062
x 7 value 43.282501
x 8 value 42.769085
x 9 value 42.539704
x 10 value 42.352523
x 11 value 41.973223
x 12 value 41.901610
x 13 value 41.972553
x 14 value 42.352961
x 15 value 42.540087
x 16 value 42.771175
x 17 value 43.281982
x 18 value 44.045537
x 19 value 45.546064
x 20 value 47.366153
x 21 value 49.826077
x 22 value 53.683524
x 23 value 62.456375
