L 96 T 3.800000
spin_corr:
x 0 value 91.818182
x 1 value 54.566044
x 2 value 40.332170
x 3 value 32.215975
x 4 value 26.474894
x 5 value 23.674358
x 6 value 19.710662
x 7 value 16.847312
x 8 value 14.179608
x 9 value 12.533239
x 10 value 11.240853
x 11 value 10.193812
x 12 value 9.095185
x 13 value 7.685849
x 14 value 6.458693
x 15 value 6.069212
x 16 value 5.314699
x 17 value 4.518621
x 18 value 4.309684
x 19 value 3.901312
x 20 value 3.896425
x 21 value 3.573552
x 22 value 3.496934
x 23 value 3.472805
x 24 value 3.006085
x 25 value 2.595866
x 26 value 2.173736
x 27 value 1.979556
x 28 value 2.486608
x 29 value 2.287448
x 30 value 1.585237
x 31 value 1.754061
x 32 value 1.264182
x 33 value 1.069019
x 34 value 0.855653
x 35 value 0.822263
x 36 value 0.671397
x 37 value 0.659304
x 38 value 0.661626
x 39 value 0.763150
x 40 value 0.540796
x 41 value 0.636251
x 42 value 0.381042
x 43 value -0.205815
x 44 value -0.165030
x 45 value 0.007484
x 46 value 0.234301
x 47 value 0.299274
x 48 value 0.027500
x 49 value 0.299247
x 50 value 0.234269
x 51 value 0.007592
x 52 value -0.165111
x 53 value -0.205857
x 54 value 0.380807
x 55 value 0.636152
x 56 value 0.541169
x 57 value 0.763220
x 58 value 0.661651
x 59 value 0.659522
x 60 value 0.671839
x 61 value 0.822565
x 62 value 0.856036
x 63 value 1.068597
x 64 value 1.264285
x 65 value 1.754437
x 66 value 1.584887
x 67 value 2.286763
x 68 value 2.485720
x 69 value 1.979571
x 70 value 2.174132
x 71 value 2.595318
x 72 value 3.006584
x 73 value 3.472069
x 74 value 3.496756
x 75 value 3.573744
x 76 value 3.896386
x 77 value 3.900980
x 78 value 4.309972
x 79 value 4.518871
x 80 value 5.314813
x 81 value 6.068583
x 82 value 6.458388
x 83 value 7.686665
x 84 value 9.094848
x 85 value 10.193574
x 86 value 11.241091
x 87 value 12.532797
x 88 value 14.179287
x 89 value 16.847459
x 90 value 19.710236
x 91 value 23.675551
x 92 value 26.474148
x 93 value 32.215640
x 94 value 40.332131
x 95 value 54.566100
