L 48 T 3.650000
spin_corr:
x 0 value 91.818182
x 1 value 60.918117
x 2 value 51.279859
x 3 value 46.795066
x 4 value 43.772382
x 5 value 41.514406
x 6 value 39.949992
x 7 value 38.909715
x 8 value 37.942279
x 9 value 37.059212
x 10 value 36.269458
x 11 value 35.817136
x 12 value 35.487269
x 13 value 35.271528
x 14 value 34.716927
x 15 value 33.994366
x 16 value 33.728046
x 17 value 33.699132
x 18 value 33.367178
x 19 value 33.248135
x 20 value 33.252790
x 21 value 33.176424
x 22 value 33.065944
x 23 value 32.926737
x 24 value 32.972074
x 25 value 32.926446
x 26 value 33.065256
x 27 value 33.176736
x 28 value 33.253088
x 29 value 33.247936
x 30 value 33.366883
x 31 value 33.698538
x 32 value 33.728264
x 33 value 33.993961
x 34 value 34.716323
x 35 value 35.271763
x 36 value 35.487446
x 37 value 35.816766
x 38 value 36.270225
x 39 value 37.060022
x 40 value 37.941445
x 41 value 38.910277
x 42 value 39.949894
x 43 value 41.514882
x 44 value 43.771498
x 45 value 46.794886
x 46 value 51.279770
x 47 value 60.918050
