L 32 T 3.540000
spin_corr:
x 0 value 91.818182
x 1 value 67.426833
x 2 value 61.039042
x 3 value 58.354635
x 4 value 57.021535
x 5 value 56.047149
x 6 value 55.553357
x 7 value 55.087575
x 8 value 54.854724
x 9 value 54.759726
x 10 value 54.535376
x 11 value 54.459103
x 12 value 54.497331
x 13 value 54.281258
x 14 value 54.266382
x 15 value 54.393240
x 16 value 54.319603
x 17 value 54.393483
x 18 value 54.266130
x 19 value 54.280867
x 20 value 54.497724
x 21 value 54.459040
x 22 value 54.535094
x 23 value 54.759377
x 24 value 54.854856
x 25 value 55.087031
x 26 value 55.554237
x 27 value 56.048025
x 28 value 57.020855
x 29 value 58.355307
x 30 value 61.038588
x 31 value 67.426257
