L 24 T 3.650000
spin_corr:
x 0 value 91.818182
x 1 value 61.646313
x 2 value 52.748583
x 3 value 48.317763
x 4 value 46.024980
x 5 value 44.467448
x 6 value 43.141301
x 7 value 42.173820
x 8 value 41.509261
x 9 value 41.374214
x 10 value 40.971192
x 11 value 40.620529
x 12 value 40.460033
x 13 value 40.620342
x 14 value 40.971607
x 15 value 41.375149
x 16 value 41.509168
x 17 value 42.174798
x 18 value 43.141057
x 19 value 44.466358
x 20 value 46.025052
x 21 value 48.317291
x 22 value 52.748130
x 23 value 61.646902
