L 128 T 3.652000
spin_corr:
x 0 value 91.818182
x 1 value 60.351019
x 2 value 50.149983
x 3 value 44.868524
x 4 value 41.466725
x 5 value 38.868353
x 6 value 36.866329
x 7 value 35.381549
x 8 value 34.024157
x 9 value 32.979378
x 10 value 32.195589
x 11 value 31.212928
x 12 value 30.543341
x 13 value 29.855224
x 14 value 29.048897
x 15 value 28.365892
x 16 value 27.765852
x 17 value 27.299642
x 18 value 26.957767
x 19 value 26.671889
x 20 value 26.298610
x 21 value 25.890483
x 22 value 25.965726
x 23 value 25.636327
x 24 value 25.283435
x 25 value 25.000041
x 26 value 24.702482
x 27 value 24.539750
x 28 value 24.346053
x 29 value 24.195086
x 30 value 24.169557
x 31 value 23.895377
x 32 value 23.790519
x 33 value 23.676146
x 34 value 23.532528
x 35 value 23.292842
x 36 value 23.238292
x 37 value 23.105111
x 38 value 22.978861
x 39 value 22.955577
x 40 value 22.843370
x 41 value 22.668864
x 42 value 22.682908
x 43 value 22.537531
x 44 value 22.440753
x 45 value 22.400542
x 46 value 22.300913
x 47 value 22.136919
x 48 value 22.036502
x 49 value 22.075184
x 50 value 21.897295
x 51 value 21.817572
x 52 value 21.765558
x 53 value 21.626714
x 54 value 21.632138
x 55 value 21.474578
x 56 value 21.550609
x 57 value 21.499974
x 58 value 21.586874
x 59 value 21.581292
x 60 value 21.465801
x 61 value 21.380748
x 62 value 21.389583
x 63 value 21.362996
x 64 value 21.409123
x 65 value 21.363443
x 66 value 21.388804
x 67 value 21.380878
x 68 value 21.466108
x 69 value 21.580704
x 70 value 21.586757
x 71 value 21.499845
x 72 value 21.550854
x 73 value 21.474896
x 74 value 21.632089
x 75 value 21.626618
x 76 value 21.765507
x 77 value 21.817148
x 78 value 21.897554
x 79 value 22.075299
x 80 value 22.036361
x 81 value 22.136912
x 82 value 22.301107
x 83 value 22.400747
x 84 value 22.440834
x 85 value 22.537380
x 86 value 22.683021
x 87 value 22.669087
x 88 value 22.843104
x 89 value 22.955850
x 90 value 22.978364
x 91 value 23.104972
x 92 value 23.237876
x 93 value 23.292631
x 94 value 23.532861
x 95 value 23.676246
x 96 value 23.790709
x 97 value 23.895795
x 98 value 24.169434
x 99 value 24.195377
x 100 value 24.346037
x 101 value 24.539830
x 102 value 24.702120
x 103 value 24.999670
x 104 value 25.282840
x 105 value 25.636040
x 106 value 25.965199
x 107 value 25.890945
x 108 value 26.298486
x 109 value 26.671801
x 110 value 26.958098
x 111 value 27.299618
x 112 value 27.765591
x 113 value 28.366120
x 114 value 29.049112
x 115 value 29.854796
x 116 value 30.543219
x 117 value 31.212748
x 118 value 32.196149
x 119 value 32.979104
x 120 value 34.024135
x 121 value 35.381372
x 122 value 36.866062
x 123 value 38.867881
x 124 value 41.466653
x 125 value 44.868670
x 126 value 50.150007
x 127 value 60.350999
