L 64 T 3.460000
spin_corr:
x 0 value 91.818182
x 1 value 70.480972
x 2 value 65.592276
x 3 value 63.696642
x 4 value 62.823114
x 5 value 62.400129
x 6 value 62.066126
x 7 value 61.805531
x 8 value 61.666741
x 9 value 61.597093
x 10 value 61.678599
x 11 value 61.573380
x 12 value 61.592058
x 13 value 61.478662
x 14 value 61.455067
x 15 value 61.468686
x 16 value 61.487807
x 17 value 61.528549
x 18 value 61.509995
x 19 value 61.507930
x 20 value 61.451072
x 21 value 61.496454
x 22 value 61.455249
x 23 value 61.399591
x 24 value 61.421839
x 25 value 61.408053
x 26 value 61.512155
x 27 value 61.471572
x 28 value 61.436082
x 29 value 61.386818
x 30 value 61.337258
x 31 value 61.406933
x 32 value 61.497165
x 33 value 61.407829
x 34 value 61.337258
x 35 value 61.386659
x 36 value 61.436070
x 37 value 61.471971
x 38 value 61.511138
x 39 value 61.408120
x 40 value 61.421291
x 41 value 61.399265
x 42 value 61.454756
x 43 value 61.496699
x 44 value 61.450825
x 45 value 61.508060
x 46 value 61.510366
x 47 value 61.529259
x 48 value 61.487591
x 49 value 61.468335
x 50 value 61.455035
x 51 value 61.478633
x 52 value 61.591797
x 53 value 61.574056
x 54 value 61.678614
x 55 value 61.597715
x 56 value 61.667178
x 57 value 61.806369
x 58 value 62.065502
x 59 value 62.400017
x 60 value 62.823226
x 61 value 63.696906
x 62 value 65.592636
x 63 value 70.480702
