L 32 T 3.652000
spin_corr:
x 0 value 91.818182
x 1 value 61.619116
x 2 value 52.325386
x 3 value 48.139465
x 4 value 45.427269
x 5 value 43.143224
x 6 value 41.617094
x 7 value 40.380882
x 8 value 39.613174
x 9 value 38.841793
x 10 value 38.318929
x 11 value 38.086120
x 12 value 37.642765
x 13 value 37.450957
x 14 value 37.110301
x 15 value 37.072064
x 16 value 37.420024
x 17 value 37.071738
x 18 value 37.110796
x 19 value 37.451342
x 20 value 37.642615
x 21 value 38.086176
x 22 value 38.318546
x 23 value 38.841298
x 24 value 39.613338
x 25 value 40.380584
x 26 value 41.616431
x 27 value 43.143222
x 28 value 45.427876
x 29 value 48.140338
x 30 value 52.326132
x 31 value 61.619320
