L 24 T 3.640000
spin_corr:
x 0 value 91.818182
x 1 value 62.840407
x 2 value 54.636510
x 3 value 50.613351
x 4 value 48.391046
x 5 value 46.836493
x 6 value 45.411020
x 7 value 44.369990
x 8 value 43.924216
x 9 value 43.593889
x 10 value 43.198330
x 11 value 43.180066
x 12 value 43.029708
x 13 value 43.180373
x 14 value 43.198747
x 15 value 43.593992
x 16 value 43.924305
x 17 value 44.368910
x 18 value 45.411195
x 19 value 46.836945
x 20 value 48.391664
x 21 value 50.615121
x 22 value 54.637185
x 23 value 62.840667
