L 128 T 3.700000
spin_corr:
x 0 value 91.818182
x 1 value 57.265294
x 2 value 45.305287
x 3 value 38.896209
x 4 value 34.309103
x 5 value 30.825906
x 6 value 28.129992
x 7 value 25.669766
x 8 value 23.610742
x 9 value 21.744596
x 10 value 20.855691
x 11 value 19.534871
x 12 value 18.203872
x 13 value 17.143436
x 14 value 16.681432
x 15 value 15.544567
x 16 value 14.847113
x 17 value 13.995319
x 18 value 13.359130
x 19 value 13.005152
x 20 value 12.541857
x 21 value 11.900416
x 22 value 11.406707
x 23 value 11.075092
x 24 value 10.525126
x 25 value 10.211770
x 26 value 9.693271
x 27 value 9.285461
x 28 value 9.155192
x 29 value 8.925404
x 30 value 8.670553
x 31 value 8.746496
x 32 value 8.306127
x 33 value 7.860819
x 34 value 7.602878
x 35 value 7.021156
x 36 value 6.977503
x 37 value 6.665872
x 38 value 6.221383
x 39 value 5.903258
x 40 value 5.815952
x 41 value 5.359348
x 42 value 5.034182
x 43 value 4.872418
x 44 value 4.906844
x 45 value 4.697753
x 46 value 4.373690
x 47 value 4.427781
x 48 value 4.300664
x 49 value 4.117594
x 50 value 4.102776
x 51 value 3.717035
x 52 value 3.832836
x 53 value 3.690316
x 54 value 3.706882
x 55 value 3.870828
x 56 value 3.728462
x 57 value 3.418136
x 58 value 3.254944
x 59 value 3.376336
x 60 value 3.233445
x 61 value 3.725469
x 62 value 3.764506
x 63 value 3.734013
x 64 value 3.637771
x 65 value 3.734258
x 66 value 3.764968
x 67 value 3.724604
x 68 value 3.233378
x 69 value 3.376163
x 70 value 3.255429
x 71 value 3.417750
x 72 value 3.728517
x 73 value 3.870757
x 74 value 3.706849
x 75 value 3.690285
x 76 value 3.832285
x 77 value 3.717001
x 78 value 4.102744
x 79 value 4.117831
x 80 value 4.300879
x 81 value 4.427833
x 82 value 4.373646
x 83 value 4.697617
x 84 value 4.906704
x 85 value 4.872324
x 86 value 5.033737
x 87 value 5.359152
x 88 value 5.816468
x 89 value 5.902710
x 90 value 6.220803
x 91 value 6.665661
x 92 value 6.977506
x 93 value 7.021446
x 94 value 7.602779
x 95 value 7.861005
x 96 value 8.305872
x 97 value 8.746559
x 98 value 8.670115
x 99 value 8.925791
x 100 value 9.155074
x 101 value 9.284800
x 102 value 9.693462
x 103 value 10.211172
x 104 value 10.525184
x 105 value 11.075036
x 106 value 11.407222
x 107 value 11.900209
x 108 value 12.542066
x 109 value 13.004871
x 110 value 13.359588
x 111 value 13.994921
x 112 value 14.847690
x 113 value 15.544430
x 114 value 16.681337
x 115 value 17.143112
x 116 value 18.203813
x 117 value 19.534825
x 118 value 20.855425
x 119 value 21.745030
x 120 value 23.610561
x 121 value 25.669940
x 122 value 28.130440
x 123 value 30.825722
x 124 value 34.309025
x 125 value 38.896158
x 126 value 45.305191
x 127 value 57.265584
