L 32 T 3.420000
spin_corr:
x 0 value 91.818182
x 1 value 72.522244
x 2 value 68.294314
x 3 value 66.866447
x 4 value 66.292538
x 5 value 65.850571
x 6 value 65.601554
x 7 value 65.494033
x 8 value 65.475441
x 9 value 65.438612
x 10 value 65.479104
x 11 value 65.358325
x 12 value 65.422287
x 13 value 65.321979
x 14 value 65.316587
x 15 value 65.318900
x 16 value 65.284809
x 17 value 65.319136
x 18 value 65.316512
x 19 value 65.322253
x 20 value 65.422467
x 21 value 65.358273
x 22 value 65.479628
x 23 value 65.439124
x 24 value 65.475305
x 25 value 65.494488
x 26 value 65.601823
x 27 value 65.850221
x 28 value 66.292669
x 29 value 66.867103
x 30 value 68.294119
x 31 value 72.522204
