L 128 T 3.638000
spin_corr:
x 0 value 91.818182
x 1 value 61.789890
x 2 value 52.599979
x 3 value 48.142854
x 4 value 45.118775
x 5 value 43.036262
x 6 value 41.383330
x 7 value 40.159195
x 8 value 39.024558
x 9 value 38.183225
x 10 value 37.301823
x 11 value 36.639926
x 12 value 36.113711
x 13 value 35.792289
x 14 value 35.288977
x 15 value 35.009705
x 16 value 34.724253
x 17 value 34.391430
x 18 value 34.011417
x 19 value 33.740655
x 20 value 33.430908
x 21 value 33.309244
x 22 value 32.986550
x 23 value 32.730951
x 24 value 32.603120
x 25 value 32.494947
x 26 value 32.285823
x 27 value 32.156017
x 28 value 32.145926
x 29 value 31.913533
x 30 value 31.836399
x 31 value 31.715864
x 32 value 31.745638
x 33 value 31.583564
x 34 value 31.555975
x 35 value 31.399002
x 36 value 31.308826
x 37 value 31.229794
x 38 value 31.148932
x 39 value 31.149178
x 40 value 31.151454
x 41 value 31.141271
x 42 value 31.035660
x 43 value 31.022401
x 44 value 31.009909
x 45 value 30.859261
x 46 value 30.765955
x 47 value 30.610183
x 48 value 30.354821
x 49 value 30.412947
x 50 value 30.287012
x 51 value 30.366986
x 52 value 30.231114
x 53 value 30.294627
x 54 value 30.233411
x 55 value 30.353003
x 56 value 30.344112
x 57 value 30.379270
x 58 value 30.378606
x 59 value 30.271506
x 60 value 30.327385
x 61 value 30.247540
x 62 value 30.189158
x 63 value 30.271795
x 64 value 30.236492
x 65 value 30.272431
x 66 value 30.189278
x 67 value 30.246895
x 68 value 30.327281
x 69 value 30.271663
x 70 value 30.378529
x 71 value 30.379049
x 72 value 30.344373
x 73 value 30.353195
x 74 value 30.233762
x 75 value 30.294718
x 76 value 30.231245
x 77 value 30.366345
x 78 value 30.287177
x 79 value 30.412628
x 80 value 30.354975
x 81 value 30.610434
x 82 value 30.765775
x 83 value 30.858903
x 84 value 31.009900
x 85 value 31.022725
x 86 value 31.036143
x 87 value 31.141317
x 88 value 31.151785
x 89 value 31.149428
x 90 value 31.149277
x 91 value 31.230902
x 92 value 31.308959
x 93 value 31.398599
x 94 value 31.556103
x 95 value 31.583619
x 96 value 31.745705
x 97 value 31.715309
x 98 value 31.836413
x 99 value 31.913690
x 100 value 32.146246
x 101 value 32.155503
x 102 value 32.285976
x 103 value 32.495023
x 104 value 32.603565
x 105 value 32.731040
x 106 value 32.986493
x 107 value 33.309340
x 108 value 33.431129
x 109 value 33.740293
x 110 value 34.011098
x 111 value 34.391770
x 112 value 34.724479
x 113 value 35.009435
x 114 value 35.289637
x 115 value 35.792625
x 116 value 36.114127
x 117 value 36.640333
x 118 value 37.301380
x 119 value 38.182772
x 120 value 39.025217
x 121 value 40.158786
x 122 value 41.383315
x 123 value 43.035863
x 124 value 45.118934
x 125 value 48.143200
x 126 value 52.600057
x 127 value 61.790022
