L 24 T 3.420000
spin_corr:
x 0 value 91.818182
x 1 value 72.050411
x 2 value 67.659189
x 3 value 66.183536
x 4 value 65.545488
x 5 value 65.159889
x 6 value 64.957006
x 7 value 64.743495
x 8 value 64.733273
x 9 value 64.704088
x 10 value 64.763299
x 11 value 64.712228
x 12 value 64.747628
x 13 value 64.711827
x 14 value 64.763704
x 15 value 64.703648
x 16 value 64.732577
x 17 value 64.743764
x 18 value 64.956143
x 19 value 65.159245
x 20 value 65.544369
x 21 value 66.183759
x 22 value 67.659286
x 23 value 72.051317
