L 64 T 3.580000
spin_corr:
x 0 value 91.818182
x 1 value 65.664360
x 2 value 58.451437
x 3 value 55.163693
x 4 value 53.438679
x 5 value 52.254418
x 6 value 51.450546
x 7 value 50.783332
x 8 value 50.387431
x 9 value 50.029569
x 10 value 49.815697
x 11 value 49.567396
x 12 value 49.327277
x 13 value 49.264822
x 14 value 49.246250
x 15 value 48.961977
x 16 value 48.795852
x 17 value 48.736950
x 18 value 48.779664
x 19 value 48.751314
x 20 value 48.746960
x 21 value 48.721254
x 22 value 48.658407
x 23 value 48.654447
x 24 value 48.637367
x 25 value 48.562706
x 26 value 48.572463
x 27 value 48.595192
x 28 value 48.505372
x 29 value 48.504587
x 30 value 48.561163
x 31 value 48.530157
x 32 value 48.550739
x 33 value 48.529473
x 34 value 48.561244
x 35 value 48.504572
x 36 value 48.506075
x 37 value 48.595191
x 38 value 48.572660
x 39 value 48.562723
x 40 value 48.637132
x 41 value 48.655505
x 42 value 48.658192
x 43 value 48.721114
x 44 value 48.747123
x 45 value 48.751205
x 46 value 48.779911
x 47 value 48.736191
x 48 value 48.795962
x 49 value 48.962165
x 50 value 49.245786
x 51 value 49.265153
x 52 value 49.327200
x 53 value 49.567226
x 54 value 49.815980
x 55 value 50.029325
x 56 value 50.387367
x 57 value 50.783434
x 58 value 51.450341
x 59 value 52.253471
x 60 value 53.438757
x 61 value 55.163912
x 62 value 58.451814
x 63 value 65.664070
