L 64 T 3.636000
spin_corr:
x 0 value 91.818182
x 1 value 62.417537
x 2 value 53.308228
x 3 value 48.773479
x 4 value 45.685648
x 5 value 43.728659
x 6 value 42.263114
x 7 value 41.005282
x 8 value 40.199719
x 9 value 39.515456
x 10 value 38.978754
x 11 value 38.438923
x 12 value 37.822798
x 13 value 37.373343
x 14 value 37.107661
x 15 value 36.779784
x 16 value 36.659865
x 17 value 36.407582
x 18 value 36.372639
x 19 value 36.036369
x 20 value 35.872908
x 21 value 35.620975
x 22 value 35.468977
x 23 value 35.437110
x 24 value 35.464424
x 25 value 35.286640
x 26 value 35.320423
x 27 value 35.198596
x 28 value 35.233048
x 29 value 35.205381
x 30 value 35.114561
x 31 value 35.002763
x 32 value 34.933305
x 33 value 35.003166
x 34 value 35.114732
x 35 value 35.205447
x 36 value 35.232962
x 37 value 35.198311
x 38 value 35.321297
x 39 value 35.286900
x 40 value 35.464852
x 41 value 35.437081
x 42 value 35.469226
x 43 value 35.620558
x 44 value 35.873018
x 45 value 36.036232
x 46 value 36.372237
x 47 value 36.408432
x 48 value 36.659795
x 49 value 36.779785
x 50 value 37.108252
x 51 value 37.373127
x 52 value 37.822462
x 53 value 38.438162
x 54 value 38.978873
x 55 value 39.515840
x 56 value 40.199477
x 57 value 41.005769
x 58 value 42.263270
x 59 value 43.729360
x 60 value 45.685652
x 61 value 48.773146
x 62 value 53.307414
x 63 value 62.417780
