L 24 T 3.520000
spin_corr:
x 0 value 91.818182
x 1 value 68.059208
x 2 value 62.134596
x 3 value 59.559670
x 4 value 58.177295
x 5 value 57.510145
x 6 value 57.129749
x 7 value 56.944120
x 8 value 56.752198
x 9 value 56.478234
x 10 value 56.311033
x 11 value 56.248120
x 12 value 56.189637
x 13 value 56.248120
x 14 value 56.310929
x 15 value 56.477711
x 16 value 56.752596
x 17 value 56.943613
x 18 value 57.130157
x 19 value 57.511089
x 20 value 58.177314
x 21 value 59.558351
x 22 value 62.134319
x 23 value 68.059552
