L 24 T 3.740000
spin_corr:
x 0 value 91.818182
x 1 value 57.584454
x 2 value 46.178867
x 3 value 40.503332
x 4 value 36.758511
x 5 value 34.223684
x 6 value 32.097765
x 7 value 30.487173
x 8 value 29.431092
x 9 value 28.947948
x 10 value 28.632117
x 11 value 28.315298
x 12 value 28.330808
x 13 value 28.315139
x 14 value 28.632357
x 15 value 28.948535
x 16 value 29.430839
x 17 value 30.487436
x 18 value 32.097386
x 19 value 34.224167
x 20 value 36.758572
x 21 value 40.503998
x 22 value 46.178187
x 23 value 57.585266
